RecalledWord,StudyPosition,Block
YEAR,1,1
MAYBE,2,1
SOUR,3,1
SWORD,4,1
STORE,5,1
CLEAR,6,1
STRANGE,7,1
BOARD,8,1
NONE,9,1
BREAK,10,1
PROBLEM,11,1
MUSIC ,12,1
CHURCH,13,1
TREE,14,1
BELL,15,1
LOVE,16,1
DESERT,17,1
VOLCANO,18,1
DRESS,19,1
SING,20,1
LOSE,21,1
SHIP,22,1
STREET,23,1
HAPPY,24,1
FIND,25,1
STICKY,26,1
TALK,27,1
ROOF,28,1
FOOD,29,1
GAME,30,1
HEAR,31,1
MAGIC,32,1
LAUGH,33,1
SICK,34,1
HAIR,35,1
JACKET,36,1
LETTUCE,37,1
CHOOSE,38,1
TAKE,39,1
COLLECT,40,1
SMELL,41,1
WARM,42,1
SHERIFF,1,2
CHILD,2,2
MANY,3,2
WRONG,4,2
DEATH,5,2
NECK,6,2
THIN,7,2
RAIN,8,2
RENT,9,2
POTATO,10,2
REAL,11,2
HATE,12,2
EXACT,13,2
PLANE ,14,2
MARRY,15,2
ANNOY,16,2
SAME,17,2
SHALLOW,18,2
TRAILER,19,2
PACKAGE,20,2
SLIDE,21,2
DISAGREE,22,2
VOTE,23,2
EXCUSE,24,2
TOCK,25,2
KNIFE,26,2
TOOL,27,2
PIECE,28,2
DRAW,29,2
SILVER,30,2
DRUGS,31,2
QUIET,32,2
SCISSORS,33,2
STRIPE,34,2
BUSH,35,2
SPIT,36,2
STAMP,37,2
YOUNG,38,2
THANKS,39,2
PURPOSE,40,2
CARD,41,2
CLOWN,42,2
STEAL,1,3
TOOTH,2,3
SKIN,3,3
EXPLODE,4,3
STRESS,5,3
WOOD,6,3
SHEEP,7,3
MILK,8,3
SHIRT,9,3
MOVE,10,3
PROPER,11,3
NIGHTS,12,3
BREAD,13,3
LIGHT,14,3
ARMS,15,3
RULE,16,3
FAKE,17,3
TOWN,18,3
WRITE,19,3
CLIMB,20,3
REPEAT,21,3
STING,22,3
ROSE,23,3
UNDER,24,3
SELF,25,3
CELL,26,3
STUPID,27,3
MATH,28,3
GRAVE,29,3
BRAIN,30,3
GUILT,31,3
DOCTOR,32,3
BIKE,33,3
KNIT,34,3
HEAD,35,3
PENNY,36,3
GRAND,37,3
BABY,38,3
CLASS,39,3
TOUCH,40,3
SUBJECT,41,3
SPOTS,42,3
CARRY,1,4
SLEEP,2,4
MINIMUM,3,4
BALL ,4,4
SOFT,5,4
SMART,6,4
MAID,7,4
PLAN,8,4
BANK,9,4
WANT,10,4
FINISH,11,4
WATER,12,4
OVEN,13,4
PAPER,14,4
GLASSES,15,4
NINE,16,4
MONKEY,17,4
SPICE,18,4
TIRED,19,4
CAKE,20,4
UNCLEAR,21,4
FRONT,22,4
EFFECT,23,4
HELLO,24,4
SMALL,25,4
JEANS,26,4
COPY,27,4
SURE,28,4
SNEEZE,29,4
ITCH,30,4
SILK,31,4
PRIDE,32,4
ALLOW,33,4
PENCIL,34,4
CASTLE,35,4
LETTER,36,4
LARGE,37,4
MAD,38,4
FIRE,39,4
ONCE,40,4
ENGLISH,41,4
BOSS,42,4
