RecalledWord,StudyPosition,Block
TOUCH,1,1
SUBJECT,2,1
WOOD,3,1
GUILT,4,1
EXPLODE,5,1
BREAD,6,1
RULE,7,1
FAKE,8,1
STRESS,9,1
NIGHTS,10,1
CLIMB,11,1
BRAIN,12,1
KNIT,13,1
GRAVE,14,1
SKIN,15,1
TOWN,16,1
UNDER,17,1
REPEAT,18,1
CELL,19,1
WRITE,20,1
BABY,21,1
CLASS,22,1
STING,23,1
SELF,24,1
BIKE,25,1
MOVE,26,1
MATH,27,1
TOOTH,28,1
GRAND,29,1
SHIRT,30,1
DOCTOR,31,1
ROSE,32,1
LIGHT,33,1
PENNY,34,1
SHEEP,35,1
MILK,36,1
SPOTS,37,1
STEAL,38,1
ARMS,39,1
STUPID,40,1
HEAD,41,1
PROPER,42,1
BANK,1,2
MAID,2,2
LARGE,3,2
LETTER,4,2
GLASSES,5,2
MAD,6,2
SNEEZE,7,2
OVEN,8,2
WANT,9,2
FIRE,10,2
SILK,11,2
HELLO,12,2
MONKEY,13,2
SOFT,14,2
ENGLISH,15,2
CAKE,16,2
PENCIL,17,2
FRONT,18,2
SMART,19,2
SMALL,20,2
FINISH,21,2
TIRED,22,2
ALLOW,23,2
COPY,24,2
NINE,25,2
ONCE,26,2
WATER,27,2
BOSS,28,2
PAPER,29,2
PLAN,30,2
EFFECT,31,2
MINIMUM,32,2
ITCH,33,2
CARRY,34,2
SURE,35,2
SPICE,36,2
CASTLE,37,2
SLEEP,38,2
JEANS,39,2
UNCLEAR,40,2
BALL ,41,2
PRIDE,42,2
DESERT,1,3
SING,2,3
CHOOSE,3,3
WARM,4,3
NONE,5,3
SHIP,6,3
CLEAR,7,3
TALK,8,3
SWORD,9,3
TREE,10,3
MAGIC,11,3
HAIR,12,3
VOLCANO,13,3
STREET,14,3
MAYBE,15,3
BREAK,16,3
SICK,17,3
PROBLEM,18,3
HEAR,19,3
SMELL,20,3
LETTUCE,21,3
LOVE,22,3
YEAR,23,3
STICKY,24,3
JACKET,25,3
STORE,26,3
CHURCH,27,3
STRANGE,28,3
MUSIC ,29,3
BELL,30,3
SOUR,31,3
GAME,32,3
FIND,33,3
FOOD,34,3
BOARD,35,3
LAUGH,36,3
HAPPY,37,3
TAKE,38,3
ROOF,39,3
LOSE,40,3
COLLECT,41,3
DRESS,42,3
KNIFE,1,4
TRAILER,2,4
TOOL,3,4
STAMP,4,4
PURPOSE,5,4
EXCUSE,6,4
TOCK,7,4
THIN,8,4
STRIPE,9,4
SPIT,10,4
MANY,11,4
VOTE,12,4
YOUNG,13,4
DRUGS,14,4
REAL,15,4
NECK,16,4
BUSH,17,4
DRAW,18,4
SILVER,19,4
PACKAGE,20,4
ANNOY,21,4
MARRY,22,4
THANKS,23,4
EXACT,24,4
RENT,25,4
PIECE,26,4
WRONG,27,4
SHALLOW,28,4
RAIN,29,4
QUIET,30,4
CHILD,31,4
SLIDE,32,4
PLANE ,33,4
SHERIFF,34,4
SAME,35,4
SCISSORS,36,4
CARD,37,4
HATE,38,4
CLOWN,39,4
DEATH,40,4
DISAGREE,41,4
POTATO,42,4
