RecalledWord,StudyPosition,Block
STICKY,1,1
LOSE,2,1
STRANGE,3,1
COLLECT,4,1
STORE,5,1
GAME,6,1
CHOOSE,7,1
FIND,8,1
SICK,9,1
CHURCH,10,1
NONE,11,1
SOUR,12,1
ROOF,13,1
TAKE,14,1
BELL,15,1
BREAK,16,1
SHIP,17,1
MAGIC,18,1
MUSIC ,19,1
SING,20,1
LAUGH,21,1
LOVE,22,1
BOARD,23,1
DESERT,24,1
HAPPY,25,1
HEAR,26,1
PROBLEM,27,1
SMELL,28,1
TALK,29,1
JACKET,30,1
YEAR,31,1
MAYBE,32,1
FOOD,33,1
DRESS,34,1
SWORD,35,1
LETTUCE,36,1
TREE,37,1
VOLCANO,38,1
WARM,39,1
HAIR,40,1
STREET,41,1
CLEAR,42,1
STRIPE,1,2
SLIDE,2,2
THIN,3,2
SPIT,4,2
STAMP,5,2
EXCUSE,6,2
SAME,7,2
DEATH,8,2
SHALLOW,9,2
MARRY,10,2
TOOL,11,2
SCISSORS,12,2
VOTE,13,2
KNIFE,14,2
ANNOY,15,2
TRAILER,16,2
DRUGS,17,2
NECK,18,2
THANKS,19,2
CHILD,20,2
DISAGREE,21,2
RAIN,22,2
PACKAGE,23,2
WRONG,24,2
RENT,25,2
HATE,26,2
TOCK,27,2
BUSH,28,2
CLOWN,29,2
QUIET,30,2
REAL,31,2
PURPOSE,32,2
DRAW,33,2
POTATO,34,2
SHERIFF,35,2
MANY,36,2
PIECE,37,2
EXACT,38,2
YOUNG,39,2
SILVER,40,2
PLANE ,41,2
CARD,42,2
CLASS,1,3
CLIMB,2,3
BABY,3,3
DOCTOR,4,3
BRAIN,5,3
TOUCH,6,3
STRESS,7,3
BREAD,8,3
FAKE,9,3
SPOTS,10,3
UNDER,11,3
SHIRT,12,3
WRITE,13,3
RULE,14,3
PENNY,15,3
MATH,16,3
KNIT,17,3
STING,18,3
HEAD,19,3
SELF,20,3
WOOD,21,3
MILK,22,3
EXPLODE,23,3
STEAL,24,3
ROSE,25,3
ARMS,26,3
LIGHT,27,3
SKIN,28,3
GRAND,29,3
MOVE,30,3
SUBJECT,31,3
SHEEP,32,3
NIGHTS,33,3
GUILT,34,3
CELL,35,3
PROPER,36,3
TOWN,37,3
TOOTH,38,3
STUPID,39,3
REPEAT,40,3
BIKE,41,3
GRAVE,42,3
CAKE,1,4
NINE,2,4
SPICE,3,4
BOSS,4,4
PLAN,5,4
BALL ,6,4
FRONT,7,4
MINIMUM,8,4
HELLO,9,4
SILK,10,4
COPY,11,4
BANK,12,4
SURE,13,4
GLASSES,14,4
LETTER,15,4
ALLOW,16,4
SLEEP,17,4
PAPER,18,4
WANT,19,4
JEANS,20,4
OVEN,21,4
WATER,22,4
MAD,23,4
PRIDE,24,4
ONCE,25,4
SNEEZE,26,4
SMART,27,4
FIRE,28,4
UNCLEAR,29,4
FINISH,30,4
LARGE,31,4
EFFECT,32,4
MAID,33,4
CARRY,34,4
MONKEY,35,4
SMALL,36,4
CASTLE,37,4
ENGLISH,38,4
PENCIL,39,4
SOFT,40,4
ITCH,41,4
TIRED,42,4
