DelayedWord,DelayedRT
XXXXX,6167.215
WINDOW,8001.685
PALACE,6050.66
DEATH,5398.85
HATE,2968.09
LOVE,2466.455
MORNING,3417.465
XXXXX,366.055
XXXXX,250.525
XXXXX,199.19
XXXXX,249.97
XXXXX,167.9
XXXXX,217.125
XXXXX,166.17
XXXXX,234.545
XXXXX,200.665
XXXXX,215.515
XXXXX,134.25
XXXXX,168.65
XXXXX,116.855
XXXXX,133.845
XXXXX,133.715
XXXXX,149.305
XXXXX,117.445
XXXXX,132.655
XXXXX,150.99
XXXXX,115.33
XXXXX,150.205
XXXXX,199.23
XXXXX,566.745
XXXXX,282.865
XXXXX,216.435
XXXXX,133.375
XXXXX,218.095
XXXXX,183.95
XXXXX,132.16
XXXXX,216.67
XXXXX,182.765
XXXXX,133.215
XXXXX,299.91
XXXXX,133.675
XXXXX,266.39
XXXXX,183.67
XXXXX,100.2
XXXXX,66.5799999
XXXXX,117.765
XXXXX,100.065
XXXXX,132.46
XXXXX,49.8200001
XXXXX,132.925
XXXXX,266.775
XXXXX,67.515
XXXXX,83.3600001
XXXXX,134.455
XXXXX,66.9150001
XXXXX,132.875
XXXXX,888.335
XXXXX,299.94
XXXXX,566.045
XXXXX,167.5
XXXXX,116.67
XXXXX,82.9149999
XXXXX,49.2400001
XXXXX,33.2450001
XXXXX,33.3199999
XXXXX,49.9849999
XXXXX,51.3500001
XXXXX,133.57
XXXXX,84.0799999
XXXXX,134.085
XXXXX,50.5599999
XXXXX,66.2450001
XXXXX,50.7950001
XXXXX,100.82
XXXXX,99.77
XXXXX,68.0200001
XXXXX,133.905
APPLE,7732.675
PEAR,3359.93
XXXXX,8002.085
LIGHT,3850.395
DARKNESS,3800.975
MELLOW,5133.995
YELLOW,4035.365
XXXXX,283.975
XXXXX,199.78
XXXXX,117.545
XXXXX,483.09
XXXXX,82.095
FROG,3857.205
XXXXX,66.1200001
XXXXX,102.335
XXXXX,49.6049998
XXXXX,234.355
XXXXX,33.12
XXXXX,167.57
XXXXX,217.065
XXXXX,199.475
XXXXX,199.75
XXXXX,200.375
