RecalledWord,StudyPosition,Block
SMALL,1,1
FINISH,2,1
MONKEY,3,1
SILK,4,1
WANT,5,1
JEANS,6,1
CASTLE,7,1
PLAN,8,1
COPY,9,1
OVEN,10,1
FIRE,11,1
CARRY,12,1
GLASSES,13,1
SMART,14,1
PRIDE,15,1
ENGLISH,16,1
MINIMUM,17,1
BOSS,18,1
SPICE,19,1
ONCE,20,1
PENCIL,21,1
EFFECT,22,1
BANK,23,1
LETTER,24,1
TIRED,25,1
BALL ,26,1
SNEEZE,27,1
NINE,28,1
CAKE,29,1
SURE,30,1
UNCLEAR,31,1
SOFT,32,1
PAPER,33,1
MAID,34,1
FRONT,35,1
SLEEP,36,1
MAD,37,1
WATER,38,1
ALLOW,39,1
HELLO,40,1
ITCH,41,1
LARGE,42,1
STREET,1,2
HEAR,2,2
ROOF,3,2
SWORD,4,2
STORE,5,2
SMELL,6,2
FOOD,7,2
MAYBE,8,2
VOLCANO,9,2
MUSIC ,10,2
BELL,11,2
DRESS,12,2
CHURCH,13,2
LETTUCE,14,2
TREE,15,2
GAME,16,2
SICK,17,2
DESERT,18,2
WARM,19,2
SHIP,20,2
MAGIC,21,2
NONE,22,2
LAUGH,23,2
PROBLEM,24,2
STRANGE,25,2
BREAK,26,2
SOUR,27,2
COLLECT,28,2
TALK,29,2
CHOOSE,30,2
TAKE,31,2
LOSE,32,2
SING,33,2
STICKY,34,2
YEAR,35,2
HAIR,36,2
FIND,37,2
HAPPY,38,2
JACKET,39,2
LOVE,40,2
BOARD,41,2
CLEAR,42,2
MARRY,1,3
DISAGREE,2,3
CARD,3,3
MANY,4,3
THANKS,5,3
SLIDE,6,3
THIN,7,3
POTATO,8,3
NECK,9,3
PURPOSE,10,3
DRAW,11,3
EXACT,12,3
ANNOY,13,3
CHILD,14,3
RENT,15,3
EXCUSE,16,3
BUSH,17,3
STAMP,18,3
DEATH,19,3
SILVER,20,3
TOOL,21,3
VOTE,22,3
PIECE,23,3
SPIT,24,3
STRIPE,25,3
CLOWN,26,3
TRAILER,27,3
SHALLOW,28,3
REAL,29,3
RAIN,30,3
HATE,31,3
DRUGS,32,3
PACKAGE,33,3
SAME,34,3
SCISSORS,35,3
TOCK,36,3
KNIFE,37,3
PLANE ,38,3
YOUNG,39,3
QUIET,40,3
SHERIFF,41,3
WRONG,42,3
CLIMB,1,4
TOUCH,2,4
TOOTH,3,4
MILK,4,4
SUBJECT,5,4
TOWN,6,4
ARMS,7,4
SPOTS,8,4
GUILT,9,4
EXPLODE,10,4
STRESS,11,4
MOVE,12,4
REPEAT,13,4
BRAIN,14,4
SELF,15,4
CLASS,16,4
SHEEP,17,4
GRAVE,18,4
BREAD,19,4
SKIN,20,4
MATH,21,4
STUPID,22,4
UNDER,23,4
HEAD,24,4
WOOD,25,4
BABY,26,4
STEAL,27,4
CELL,28,4
LIGHT,29,4
DOCTOR,30,4
KNIT,31,4
WRITE,32,4
NIGHTS,33,4
STING,34,4
ROSE,35,4
SHIRT,36,4
BIKE,37,4
PENNY,38,4
FAKE,39,4
PROPER,40,4
RULE,41,4
GRAND,42,4
