RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,Studied,StudyPosition,Block,WasPrimeOnDay1,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,Day1Position,Day2Position,RecogDecision,WordStatus,Hit,Miss,FalseAlarm,CorrectRejection,Day1Recalled,WithinTrialPrimed,WithinTrialPrimeCondition,CrossTrialPrimed,CrossTrialPrimeCondition
TOOL,slash,1.885855,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
WOOD,slash,3.94991,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
NEWS,z,0.870935,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,23,2,Identical,Identical,NEWS,NA,NA,40,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Identical,CrossTrialPrimed,Identical
YEAR,z,1.427955,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
GLORY,slash,0.98933,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,18,4,Identical,NA,NA,NA,NA,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
MINUTE,z,1.351235,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,3,3,NA,Unrelated,CLOWN,NA,NA,9,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Unrelated,Unprimed,NA
BEHIND,slash,1.30238,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,38,3,Identical,NA,NA,NA,NA,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
WINTER,slash,1.06985,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,12,2,NA,NA,NA,NA,NA,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,Unprimed,NA
MAID,z,1.164485,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
TRASH,slash,0.928835,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,22,1,NA,NA,NA,NA,GARBAGE,NA,NA,Old,Old,1,0,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Related
MINUS,z,1.693375,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,32,3,NA,Identical,OFFICE,NA,NA,19,NA,New,Old,0,1,0,0,Recalled,WithinTrialPrimed,Identical,Unprimed,NA
WORST,slash,1.730565,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,17,3,NA,Identical,WHERE,NA,NA,27,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,Identical,Unprimed,NA
SUBJECT,z,0.997875,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
DESERT,slash,1.218225,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,Unprimed,NA
WORK,slash,1.77672,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,10,4,NA,Unrelated,WOOD,NA,NA,10,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,Unrelated,Unprimed,NA
LEMON,slash,0.93653,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,31,3,NA,Related,MINE,YOURS,NA,4,NA,Old,Old,1,0,0,0,Recalled,WithinTrialPrimed,Related,Unprimed,NA
FOOD,z,1.16634,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New,New,0,0,0,1,NotStudied,Unprimed,NA,Unprimed,NA
CARRY,slash,0.83213,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
CANCER,z,1.08499,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,Studied,19,3,Identical,NA,NA,NA,NA,NA,NA,New,Old,0,1,0,0,NotRecalled,Unprimed,NA,CrossTrialPrimed,Identical
PENCIL,slash,1.53462,5d1aab1fb8fd6c001834e939,2,2021-06-02_16h07.07.992,DelayedExp,2020.1.3,60,NA,NA,NA,Unrelated,NA,NA,NA,NA,NA,NA,Old,New,0,0,1,0,NotStudied,Unprimed,NA,CrossTrialPrimed,Unrelated
