DelayedWord,DelayedRT
CARD,2180.6
GAME,2782.6
SONG,2272.8
LARGE,7563.1
TIRED,1193.7
SNEEZE,1300.4
EFFECT,1326.4
JEANS,1520.9
XXXXX,7989
PENNY,2112.9
RENT,1368
SILCER,1529.6
TOCK,890.5
EXACT,1772.7
PACKAGE,1222.2
OVER,1377.4
ROSE,1179.3
SMART,2092.1
DOCTOR,1937.7
KNIT,1022.8
STRIPE,2238.4
BREAD,4159.2
EXCUSE,3693.7
SHEEP,1800
MOVE,1717.4
VOTE,3695.2
DRAW,995.1
LIGHT,3166.1
SLIDE,1256.7
MATH,1055.6
SHERIFF,2736.2
DISAGREE,1791.5
SHALLOW,2638.8
RAIN,770.9
SUBJECT,4111.9
QUIET,5917
PROBLEM,5298.9
SICK,1173.5
LAUGH,1173.9
BELL,1277.8
STREET,1186.2
FIND,1423.5
MAGIC,1180.6
NONE,939
STICKY,1382
CLEAR,1068.1
VOLCANO,1215.8
SELF,2048.6
PROPER,1312.7
STUPID,1138.9
MILK,1493.1
SING,1368
STRANGE,1715.3
TALK,1991.4
STORE,1194.4
ROOF,1180.6
ITCH,3743.8
GLASSES,1333.3
ENGLISH,1409.8
COPY,1840.3
FIRE,1236.1
STING,3460.9
BRAIN,992.8
COLLECT,1937.4
BRAIN,1131.9
STEAL,2722.2
MONKEY,1652.9
MAD,1770.8
HELLO,1909.7
PLAN,1784.8
HEAD,4326.4
SKIN,3764.7
XXXXX,7993.6
DRESS,6729.5
XXXXX,1106.1
FOOD,7007.5
SMELL,1937.4
LETTUCE,6382.6
TOWN,5354.5
CAKE,3083.2
SPICE,4598
CARRY,2481.2
MAID,2134.6
REPEAT,3451.3
CLASS,3590.3
JACKET,3868.8
BLOUSE,3495.7
MILK,4412.8
CLIMB,4569.1
MUSIC,1646
RULE,3166.7
STREET,1646.4
GUILT,5475.6
STUPID,1812.4
HAIR,5771.7
YOUNG,2361
MARRY,1794.6
MANY,4264
DRUGS,1359.7
PIECE,2370.7
