participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,MOTHER ,8000.88,firstword,firstword,,1,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,WINTER,8002.77,THREAD,Identical,499.205,2,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,PAIN,7999.88,TWIG,Related,498.685,3,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,PURPLE,8001.17,GAME,Unrelated,500.18,4,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,NOSE,8002.78,BOARD,Unrelated,499.675,5,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,NEWS,8002.81,MOST,Identical,500.105,6,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,ARGUE,8001.505,HINT,Related,500.125,7,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,TENNIS,8000.6,CIRCLE,Related,499.655,8,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,BALLET,8002.9,GLANCE,Related,499.225,9,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,WAITER,8001.21,SPIDER,Identical,498.685,10,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,CIRCLE,8002.49,SMELL,Unrelated,499.6,11,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.305,SOUR,Unrelated,499.025,12,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8000.895,FAST,Related,498.66,13,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.105,ZEST,Related,498.49,14,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.105,CENTER,Related,498.955,15,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.3,DESERT,Unrelated,500.03,16,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,KIDNAP,8001.635,SUPPER,Identical,498.905,17,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8002.51,BREAK,Unrelated,499.6,18,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.07,NAVY,Identical,498.44,19,1
5ad63c167f70c10001904bc5,1,2021-06-01_01h11.16.436,XL1.2ConstantTotalFinal,2020.1.3,60,XXXXX,8001.36,TEST,Identical,500.44,20,1
