RecalledWord,StudyPosition,Block
SPIT,1,1
THANKS,2,1
HATE,3,1
DEATH,4,1
SILVER,5,1
EXCUSE,6,1
ANNOY,7,1
RAIN,8,1
BUSH,9,1
PIECE,10,1
WRONG,11,1
CARD,12,1
PURPOSE,13,1
DISAGREE,14,1
QUIET,15,1
SHERIFF,16,1
REAL,17,1
DRAW,18,1
YOUNG,19,1
NECK,20,1
TOOL,21,1
SHALLOW,22,1
SCISSORS,23,1
POTATO,24,1
TOCK,25,1
SAME,26,1
MARRY,27,1
THIN,28,1
VOTE,29,1
EXACT,30,1
CHILD,31,1
STAMP,32,1
KNIFE,33,1
STRIPE,34,1
MANY,35,1
DRUGS,36,1
RENT,37,1
TRAILER,38,1
PACKAGE,39,1
SLIDE,40,1
PLANE ,41,1
CLOWN,42,1
BRAIN,1,2
CELL,2,2
MOVE,3,2
SPOTS,4,2
FAKE,5,2
STUPID,6,2
WOOD,7,2
HEAD,8,2
SKIN,9,2
PROPER,10,2
SUBJECT,11,2
SHEEP,12,2
SHIRT,13,2
STRESS,14,2
TOUCH,15,2
TOOTH,16,2
STING,17,2
STEAL,18,2
KNIT,19,2
CLIMB,20,2
UNDER,21,2
DOCTOR,22,2
WRITE,23,2
TOWN,24,2
GUILT,25,2
PENNY,26,2
MATH,27,2
MILK,28,2
CLASS,29,2
RULE,30,2
LIGHT,31,2
GRAND,32,2
EXPLODE,33,2
NIGHTS,34,2
ROSE,35,2
SELF,36,2
BABY,37,2
BIKE,38,2
GRAVE,39,2
REPEAT,40,2
ARMS,41,2
BREAD,42,2
CASTLE,1,3
WATER,2,3
CAKE,3,3
COPY,4,3
HELLO,5,3
OVEN,6,3
SLEEP,7,3
JEANS,8,3
PRIDE,9,3
SILK,10,3
ITCH,11,3
SURE,12,3
PLAN,13,3
MINIMUM,14,3
MAD,15,3
ENGLISH,16,3
LETTER,17,3
UNCLEAR,18,3
SNEEZE,19,3
ALLOW,20,3
SMART,21,3
FINISH,22,3
LARGE,23,3
FRONT,24,3
TIRED,25,3
EFFECT,26,3
CARRY,27,3
SMALL,28,3
BOSS,29,3
PAPER,30,3
WANT,31,3
SOFT,32,3
NINE,33,3
ONCE,34,3
PENCIL,35,3
GLASSES,36,3
MONKEY,37,3
BALL ,38,3
BANK,39,3
MAID,40,3
SPICE,41,3
FIRE,42,3
MAGIC,1,4
NONE,2,4
JACKET,3,4
SOUR,4,4
TREE,5,4
ROOF,6,4
FOOD,7,4
HAPPY,8,4
MUSIC ,9,4
LAUGH,10,4
STREET,11,4
CHURCH,12,4
GAME,13,4
BOARD,14,4
FIND,15,4
SICK,16,4
CLEAR,17,4
BELL,18,4
TAKE,19,4
LOVE,20,4
PROBLEM,21,4
STICKY,22,4
STORE,23,4
DRESS,24,4
TALK,25,4
SWORD,26,4
HEAR,27,4
SHIP,28,4
MAYBE,29,4
WARM,30,4
LETTUCE,31,4
BREAK,32,4
VOLCANO,33,4
SING,34,4
SMELL,35,4
DESERT,36,4
YEAR,37,4
COLLECT,38,4
CHOOSE,39,4
STRANGE,40,4
LOSE,41,4
HAIR,42,4
