RecalledWord,StudyPosition,Block
STAIRS,1,1
CHAIR,2,1
BEACH,3,1
DAGGER,4,1
SELLER,5,1
HORN,6,1
RIGHT,7,1
GROSS,8,1
WEIGHT,9,1
CRACKER,10,1
STORY,11,1
WORK,12,1
ORANGE,13,1
LENGTH,14,1
GUITAR,15,1
BIRD,16,1
STOP,17,1
GLORY,18,1
DREAM,19,1
WEST,20,1
PICKLE,21,1
SHEETS,22,1
CHANGE,23,1
SONG,24,1
CHEESE,25,1
CLAM,26,1
BOMB,27,1
YELLOW,28,1
FLOWER,29,1
EGGS,30,1
TWELVE,31,1
OUTTAKE,32,1
STREAM,33,1
SMOOTH,34,1
NUMBER,35,1
FRIGHT,36,1
MONEY,37,1
NICKEL,38,1
NEPHEW,39,1
LAWYER,40,1
JAIL,41,1
FISH,42,1
SOUTH,1,2
WHEAT,2,2
THIEF,3,2
DEAF,4,2
GHOST,5,2
DIRT,6,2
SMOKE,7,2
ROAD,8,2
FROG,9,2
GEEK,10,2
FIVE,11,2
PRESENT,12,2
WORLD,13,2
CAMP,14,2
STARS,15,2
HOTEL,16,2
LAKE,17,2
HOOP,18,2
BRIDE,19,2
LAND,20,2
TIGHT,21,2
SMILE,22,2
NOISE,23,2
DUSK,24,2
TRAIN,25,2
SWEET,26,2
MINOR,27,2
KILL,28,2
JUMP,29,2
SORRY,30,2
DOOR,31,2
LEARN,32,2
STOMACH,33,2
TRASH,34,2
SHOES,35,2
KISS,36,2
DEVIL,37,2
BLACK,38,2
SWAMP,39,2
POUND,40,2
BELOW,41,2
PICTURE,42,2
INHALE,1,3
STATES,2,3
WILD,3,3
SUPPER,4,3
SLOW,5,3
TOUR,6,3
MIDDLE,7,3
NAVY,8,3
BORROW,9,3
VERB,10,3
ARGUE,11,3
CLUE,12,3
THIRST,13,3
LESS,14,3
CANDLE,15,3
SEEK,16,3
NEWS,17,3
TEST,18,3
TENNIS,19,3
SQUARE,20,3
BUTTER,21,3
THREAD,22,3
TOES,23,3
BUCKET,24,3
READ,25,3
MOTHER,26,3
BRANCH,27,3
ALIVE,28,3
SOAP,29,3
PAIN,30,3
WINTER,31,3
NOSE,32,3
BALLET,33,3
CHAIN,34,3
PURPLE,35,3
LOOK,36,3
FIRST,37,3
WAITER,38,3
HUNGER,39,3
KIDNAP,40,3
SPIDER,41,3
MOST,42,3
CLOSE,1,4
EARLY,2,4
BEFORE,3,4
TEETH,4,4
SHORT,5,4
HORSE,6,4
FINGER,7,4
MINUS,8,4
FENCE,9,4
QUEEN,10,4
TIGER,11,4
MUSCLE,12,4
THERE,13,4
CORAL,14,4
PHONE,15,4
THROW,16,4
CLOCK,17,4
LEMON,18,4
WHOLE,19,4
ROCK,20,4
LEAVES,21,4
WORST,22,4
FOUND,23,4
UNCLE,24,4
WHERE,25,4
MINUTE,26,4
PEPPER,27,4
YOURS,28,4
CANCER,29,4
GRASS,30,4
PLANT,31,4
BEHIND,32,4
SHARK,33,4
SHOVE,34,4
ANIMAL,35,4
QUART,36,4
ENTER,37,4
SPOON,38,4
OFFICE,39,4
DOLLAR,40,4
MEAN,41,4
GIRLS,42,4
