RecalledWord,StudyPosition,Block
ONCE,1,1
ITCH,2,1
PLAN,3,1
SOFT,4,1
LARGE,5,1
COPY,6,1
PENCIL,7,1
NINE,8,1
UNCLEAR,9,1
OVEN,10,1
SPICE,11,1
SLEEP,12,1
CARRY,13,1
GLASSES,14,1
BALL ,15,1
JEANS,16,1
SILK,17,1
CASTLE,18,1
EFFECT,19,1
FIRE,20,1
FINISH,21,1
WANT,22,1
CAKE,23,1
MAD,24,1
TIRED,25,1
WATER,26,1
MINIMUM,27,1
MONKEY,28,1
BANK,29,1
PAPER,30,1
LETTER,31,1
MAID,32,1
BOSS,33,1
SMART,34,1
HELLO,35,1
PRIDE,36,1
SMALL,37,1
ENGLISH,38,1
ALLOW,39,1
FRONT,40,1
SURE,41,1
SNEEZE,42,1
SOUR,1,2
STICKY,2,2
HEAR,3,2
SING,4,2
BELL,5,2
SICK,6,2
COLLECT,7,2
LOVE,8,2
SMELL,9,2
DRESS,10,2
STREET,11,2
ROOF,12,2
BOARD,13,2
LETTUCE,14,2
TREE,15,2
LOSE,16,2
CHURCH,17,2
MAYBE,18,2
HAPPY,19,2
TALK,20,2
JACKET,21,2
MUSIC ,22,2
FIND,23,2
PROBLEM,24,2
HAIR,25,2
BREAK,26,2
WARM,27,2
DESERT,28,2
STORE,29,2
YEAR,30,2
NONE,31,2
CHOOSE,32,2
LAUGH,33,2
TAKE,34,2
VOLCANO,35,2
SWORD,36,2
MAGIC,37,2
GAME,38,2
CLEAR,39,2
STRANGE,40,2
FOOD,41,2
SHIP,42,2
PLANE ,1,3
THIN,2,3
CLOWN,3,3
REAL,4,3
PIECE,5,3
RAIN,6,3
SHERIFF,7,3
STAMP,8,3
DEATH,9,3
QUIET,10,3
POTATO,11,3
BUSH,12,3
EXACT,13,3
PACKAGE,14,3
CHILD,15,3
ANNOY,16,3
DISAGREE,17,3
DRUGS,18,3
SPIT,19,3
SILVER,20,3
NECK,21,3
EXCUSE,22,3
TOCK,23,3
HATE,24,3
WRONG,25,3
VOTE,26,3
TRAILER,27,3
SAME,28,3
SCISSORS,29,3
SLIDE,30,3
THANKS,31,3
STRIPE,32,3
PURPOSE,33,3
RENT,34,3
SHALLOW,35,3
MANY,36,3
TOOL,37,3
KNIFE,38,3
CARD,39,3
DRAW,40,3
YOUNG,41,3
MARRY,42,3
SKIN,1,4
CLIMB,2,4
BREAD,3,4
MOVE,4,4
MATH,5,4
STING,6,4
SHEEP,7,4
ROSE,8,4
FAKE,9,4
ARMS,10,4
SELF,11,4
PENNY,12,4
STEAL,13,4
NIGHTS,14,4
STRESS,15,4
PROPER,16,4
LIGHT,17,4
STUPID,18,4
EXPLODE,19,4
TOWN,20,4
WOOD,21,4
GRAND,22,4
DOCTOR,23,4
GRAVE,24,4
CLASS,25,4
UNDER,26,4
SUBJECT,27,4
RULE,28,4
KNIT,29,4
MILK,30,4
HEAD,31,4
SPOTS,32,4
WRITE,33,4
CELL,34,4
SHIRT,35,4
BIKE,36,4
BABY,37,4
BRAIN,38,4
GUILT,39,4
REPEAT,40,4
TOUCH,41,4
TOOTH,42,4
