DelayedWord,DelayedRT
MOTHER,8000
TEETH,8001.2
PAIN,8001.8
KIDNAP,8000
BLACK,8002
LEAVES,8001.4
BEHIND,8001.1
THERE,8002.2
CORAL,8000.3
SHARK,8000.6
TIGER,8002.2
THIEF,8000.2
DOLLAR,8000.5
QUEEN,7988.9
ROCK,8003.2
GRASS,7999.4
GUITAR,8001.5
ORANGE,8001.6
YELLOW,8002
KISS,8001.4
KILL,8000.7
FROG,8000.6
LAKE,8000.7
SWAMP,8001.9
JAIL,7999.8
ENTER,8000.9
LIFE,8001.2
NEWS,8002
BANK,8001.2
XXXXX,8001.2
XXXXX,8000
XXXXX,8000.8
XXXXX,8001.1
UNCLE,8001.2
NEPHEW,8000.3
LAWYER,8001.4
GROSS,8001.2
XXXXX,8000.9
XXXXX,8001.6
GHOST,8001.5
HOOP,8001.1
LEMON,8001.1
XXXXX,8002.2
XXXXX,8000.6
XXXXX,8001.2
OUTTAKE,8001
XXXXX,8001.2
YOURS,8002.9
XXXXX,8001.2
XXXXX,8001.8
XXXXX,8001
XXXXX,8001.1
XXXXX,8001.8
XXXXX,8000.9
XXXXX,8000.6
XXXXX,8001.6
XXXXX,8001.6
XXXXX,8002.6
GIRLS,8001.9
BEFORE,8000.5
BEACH,8009.2
FINGER,8002.4
PEPPER,8002
XXXXX,8000.8
WEST,8002.3
XXXXX,8001
BIRD,8001.7
TWELVE,8717.2
XXXXX,7914.6
XXXXX,6602.6
