Participant,Prime,Prime_Duration,rt,Response
5ef3438ef48c78050ca9dabc,MEET,498.8800001,1665.45,MEET
5ef3438ef48c78050ca9dabc,CHEAT,499.1900001,4318.21,CHEAT
5ef3438ef48c78050ca9dabc,SNAP,498.935,1950.975,SNAPS
5ef3438ef48c78050ca9dabc,MIDLAND,501.41,2277.165,MIDLAND
5ef3438ef48c78050ca9dabc,UNEASY,500.2949999,2700.44,UNEASY
5ef3438ef48c78050ca9dabc,VOID,500.3899999,1919.6,VOID
5ef3438ef48c78050ca9dabc,HOSTEL,500.7549999,7996.89,HOSTEL
5ef3438ef48c78050ca9dabc,SPUN,501.13,2358.565,SPUN
5ef3438ef48c78050ca9dabc,PULL,500.555,1956.43,PULL
5ef3438ef48c78050ca9dabc,CORNER,493.9999999,2079.83,CORNER
5ef3438ef48c78050ca9dabc,LEND,497.2099999,1567.905,LEND
5ef3438ef48c78050ca9dabc,TRAITOR,494.3649999,3645.065,TRAITOR
5ef3438ef48c78050ca9dabc,FAUNA,495.11,4365.815,FAUNA
5ef3438ef48c78050ca9dabc,LYNX,519.54,2303.78,LYNX
5ef3438ef48c78050ca9dabc,SPAN,500.7200001,2053.145,SPAN
5ef3438ef48c78050ca9dabc,PEEP,500.5300001,1554.7,PEEP
5ef3438ef48c78050ca9dabc,SUIT,501.3299999,2088.27,SUIT
5ef3438ef48c78050ca9dabc,MORAL,504.28,3783.405,MORAL
5ef3438ef48c78050ca9dabc,SHAVE,501.775,2934.18,SHAVE
5ef3438ef48c78050ca9dabc,CLAW,497.1650001,1786.775,CLAW
5ef3438ef48c78050ca9dabc,CHEER,500.2850001,2058.89,CHEER
5ef3438ef48c78050ca9dabc,KEEP,504.0449998,1849.915,KEEP
5ef3438ef48c78050ca9dabc,STARK,500.82,2114.585,STARK
5ef3438ef48c78050ca9dabc,REACTOR,501.0650002,3340.685,REACTOR
5ef3438ef48c78050ca9dabc,OPTION,500.3899999,2583.095,OPTION
5ef3438ef48c78050ca9dabc,TOTALLY,500.2649999,8000.41,TOTALLY
5ef3438ef48c78050ca9dabc,TRIVIA,499.45,2386.475,TRIVIA
5ef3438ef48c78050ca9dabc,SPUNK,493.5049999,2892.44,SPUNK
5ef3438ef48c78050ca9dabc,FLAK,500.98,1813.77,FLAK
5ef3438ef48c78050ca9dabc,FREAK,501.87,2263.68,FREAK
5ef3438ef48c78050ca9dabc,RESUME,496.36,2760.095,RESUME
5ef3438ef48c78050ca9dabc,PIAZZA,500.8050001,3167.965,PIAZZA
5ef3438ef48c78050ca9dabc,EFFIGY,500.5950001,2633.58,EFFIGY
5ef3438ef48c78050ca9dabc,FOREST,499.7149999,2714.375,FOREST
5ef3438ef48c78050ca9dabc,VODKA,503.3549999,2037.195,VODKA
5ef3438ef48c78050ca9dabc,MUZZLE,501.405,2450.755,MUZZLE
5ef3438ef48c78050ca9dabc,CEASE,489.5249999,2220.025,CEASE
5ef3438ef48c78050ca9dabc,DAMAGE,489.8399999,2539.71,DAMAGE
5ef3438ef48c78050ca9dabc,WIND,500.3200001,1305.535,WIND
5ef3438ef48c78050ca9dabc,ERUPT,495.41,2475.43,ERUPT
