RecalledWord,StudyPosition,Block
PLANT,1,1
WORST,2,1
ROCK,3,1
UNCLE,4,1
THROW,5,1
SPOON,6,1
YOURS,7,1
BEHIND,8,1
QUEEN,9,1
PEPPER,10,1
TIGER,11,1
WHOLE,12,1
MINUS,13,1
QUART,14,1
FOUND,15,1
CLOSE,16,1
SHORT,17,1
OFFICE,18,1
MINUTE,19,1
DOLLAR,20,1
ENTER,21,1
SHOVE,22,1
SHARK,23,1
WHERE,24,1
THERE,25,1
TEETH,26,1
GIRLS,27,1
BEFORE,28,1
MUSCLE,29,1
PHONE,30,1
FINGER,31,1
CLOCK,32,1
CORAL,33,1
HORSE,34,1
FENCE,35,1
ANIMAL,36,1
GRASS,37,1
CANCER,38,1
LEMON,39,1
EARLY,40,1
LEAVES,41,1
MEAN,42,1
GUITAR,1,2
GLORY,2,2
NICKEL,3,2
LENGTH,4,2
CRACKER,5,2
CLAM,6,2
BEACH,7,2
WEST,8,2
STOP,9,2
GROSS,10,2
STREAM,11,2
CHEESE,12,2
FLOWER,13,2
WEIGHT,14,2
NUMBER,15,2
TWELVE,16,2
DAGGER,17,2
BOMB,18,2
DREAM,19,2
OUTTAKE,20,2
FISH,21,2
YELLOW,22,2
FRIGHT,23,2
NEPHEW,24,2
ORANGE,25,2
CHAIR,26,2
SONG,27,2
HORN,28,2
CHANGE,29,2
JAIL,30,2
WORK,31,2
STAIRS,32,2
RIGHT,33,2
SELLER,34,2
STORY,35,2
LAWYER,36,2
PICKLE,37,2
SMOOTH,38,2
SHEETS,39,2
MONEY,40,2
BIRD,41,2
EGGS,42,2
DOOR,1,3
BELOW,2,3
WHEAT,3,3
HOOP,4,3
SMOKE,5,3
NOISE,6,3
DUSK,7,3
DEVIL,8,3
TIGHT,9,3
BLACK,10,3
PRESENT,11,3
LAND,12,3
LEARN,13,3
GHOST,14,3
HOTEL,15,3
BRIDE,16,3
SOUTH,17,3
TRAIN,18,3
STARS,19,3
KISS,20,3
SMILE,21,3
FROG,22,3
JUMP,23,3
SWEET,24,3
SWAMP,25,3
WORLD,26,3
LAKE,27,3
POUND,28,3
TRASH,29,3
PICTURE,30,3
ROAD,31,3
DIRT,32,3
DEAF,33,3
GEEK,34,3
FIVE,35,3
MINOR,36,3
STOMACH,37,3
CAMP,38,3
SORRY,39,3
THIEF,40,3
KILL,41,3
SHOES,42,3
BORROW,1,4
TEST,2,4
TOES,3,4
BALLET,4,4
NEWS,5,4
FIRST,6,4
KIDNAP,7,4
READ,8,4
INHALE,9,4
NOSE,10,4
SLOW,11,4
BRANCH,12,4
LOOK,13,4
HUNGER,14,4
WAITER,15,4
THIRST,16,4
SOAP,17,4
ALIVE,18,4
SEEK,19,4
BUCKET,20,4
LESS,21,4
STATES,22,4
CHAIN,23,4
TENNIS,24,4
MIDDLE,25,4
PAIN,26,4
VERB,27,4
BUTTER,28,4
SQUARE,29,4
THREAD,30,4
PURPLE,31,4
CANDLE,32,4
TOUR,33,4
SPIDER,34,4
WINTER,35,4
SUPPER,36,4
CLUE,37,4
ARGUE,38,4
MOTHER,39,4
MOST,40,4
WILD,41,4
NAVY,42,4
