Participant,Prime,Prime_Duration,rt,Response
5ecc6b3407b7e284f637a649,FAUNA,498.7,4343,FUNA
5ecc6b3407b7e284f637a649,FREAK,497.6,1413.5,FREAK
5ecc6b3407b7e284f637a649,CLAW,500.5,1147.8,CLAWN
5ecc6b3407b7e284f637a649,PIAZZA,496.2,1014.5,PIAZZA
5ecc6b3407b7e284f637a649,VODKA,500.4,1246.2,VODKA
5ecc6b3407b7e284f637a649,LYNX,496.2,1350.4,LYNX
5ecc6b3407b7e284f637a649,SHAVE,502.6,1032.2,SHAVE
5ecc6b3407b7e284f637a649,EFFIGY,497.6,1931.8,EFFIGY
5ecc6b3407b7e284f637a649,SUIT,499.8,882,SUIT
5ecc6b3407b7e284f637a649,FLAK,498.7,1001.3,FLAK
5ecc6b3407b7e284f637a649,UNEASY,500.4,7857.7,UNEASY
5ecc6b3407b7e284f637a649,REACTOR,500.2,3129.9,REACTOR
5ecc6b3407b7e284f637a649,WIND,501.6,1629.3,WIND
5ecc6b3407b7e284f637a649,HOSTEL,500.2,2230.5,HOSTEL
5ecc6b3407b7e284f637a649,STARK,496.4,1449.3,STARK
5ecc6b3407b7e284f637a649,MORAL,497.7,1978.5,MORAL
5ecc6b3407b7e284f637a649,CHEER,499.2,1580.4,CHEER
5ecc6b3407b7e284f637a649,RESUME,493.4,1298.1,RESUME
5ecc6b3407b7e284f637a649,ERUPT,495.7,1898.1,ERUPT
5ecc6b3407b7e284f637a649,SPUN,500.4,1133.6,SPUN
5ecc6b3407b7e284f637a649,LEND,496.5,3112,LEND
5ecc6b3407b7e284f637a649,MEET,499.9,1650,MEET
5ecc6b3407b7e284f637a649,CHEAT,499.4,1715.9,CHEAT
5ecc6b3407b7e284f637a649,PEEP,500,1232.7,PEER
5ecc6b3407b7e284f637a649,VOID,500,1014.2,VOID
5ecc6b3407b7e284f637a649,OPTION,498.9,3264.3,OPTION
5ecc6b3407b7e284f637a649,MUZZLE,500,1248.7,NUZZLE
5ecc6b3407b7e284f637a649,MIDLAND,501.1,1200.5,MIDLAND
5ecc6b3407b7e284f637a649,TRIVIA,500,1450,TRIVIA
5ecc6b3407b7e284f637a649,DAMAGE,501.3,2530.5,DAMAGE
5ecc6b3407b7e284f637a649,CEASE,500,981.7,CEASE
5ecc6b3407b7e284f637a649,FOREST,499,1550.2,FOREST
5ecc6b3407b7e284f637a649,SPUNK,500.8,1147.8,SPUNK
5ecc6b3407b7e284f637a649,TOTALLY,499.8,3364,TOTALLY
5ecc6b3407b7e284f637a649,PULL,498.4,3877.9,PULL
5ecc6b3407b7e284f637a649,SNAP,499.1,1264.3,SNAR
5ecc6b3407b7e284f637a649,CORNER,497.7,1084.4,CORNER
5ecc6b3407b7e284f637a649,TRAITOR,501.7,1548.4,TRAITOS
5ecc6b3407b7e284f637a649,SPAN,497.4,1328.9,SPAN
5ecc6b3407b7e284f637a649,KEEP,500,1896.7,KEEP
