Participant,Prime,Prime_Duration,rt,Response
60baa5d8328c617f3c26062e,WIND,500,1233.2,WIND
60baa5d8328c617f3c26062e,SPUNK,500.1,3450,SPUNK
60baa5d8328c617f3c26062e,MORAL,499.9,1366.6,MORAL
60baa5d8328c617f3c26062e,TOTALLY,500,1600.1,TOTALLY
60baa5d8328c617f3c26062e,REACTOR,500.2,2949.8,REACT
60baa5d8328c617f3c26062e,VODKA,499.9,1600.1,VODKA
60baa5d8328c617f3c26062e,PULL,500,1166.8,PULL
60baa5d8328c617f3c26062e,DAMAGE,499.9,1716.7,DAMAGE
60baa5d8328c617f3c26062e,UNEASY,500.1,1433.2,UNEASY
60baa5d8328c617f3c26062e,RESUME,500,1716.8,RESUME
60baa5d8328c617f3c26062e,HOSTEL,500,3199.9,HOSTEL
60baa5d8328c617f3c26062e,TRAITOR,500.1,1699.9,TRAITOR
60baa5d8328c617f3c26062e,STARK,500,2033.4,STARK
60baa5d8328c617f3c26062e,FAUNA,500,2900.1,FAUNA
60baa5d8328c617f3c26062e,PEEP,500.1,1780.6,PEEP
60baa5d8328c617f3c26062e,CEASE,499.9,2316.7,CREEP
60baa5d8328c617f3c26062e,MEET,500.1,2066.6,MEET
60baa5d8328c617f3c26062e,FOREST,500.1,1550,FOREST
60baa5d8328c617f3c26062e,FREAK,499.9,1283.5,FREAK
60baa5d8328c617f3c26062e,CORNER,499.9,1483.2,CORNER
60baa5d8328c617f3c26062e,SPAN,500,1100.1,SPAN
60baa5d8328c617f3c26062e,ERUPT,500,1600.1,ERUPT
60baa5d8328c617f3c26062e,CHEAT,500,1299.9,CHEAT
60baa5d8328c617f3c26062e,EFFIGY,500,1933.2,EFFIGY
60baa5d8328c617f3c26062e,PIAZZA,500,2166.6,PIAZZA
60baa5d8328c617f3c26062e,MIDLAND,500.1,1500,MIDLAND
60baa5d8328c617f3c26062e,SPUN,500,1349.9,SPUN
60baa5d8328c617f3c26062e,VOID,500,1116.6,VOID
60baa5d8328c617f3c26062e,LEND,500.1,1083.2,LEND
60baa5d8328c617f3c26062e,KEEP,500,1283.2,KEEP
60baa5d8328c617f3c26062e,TRIVIA,499.9,4816.4,TRIVIA
60baa5d8328c617f3c26062e,MUZZLE,500,1766.8,MUZZLE
60baa5d8328c617f3c26062e,CLAW,500.1,1233.5,CLAW
60baa5d8328c617f3c26062e,CHEER,499.9,1400.8,CHEER
60baa5d8328c617f3c26062e,FLAK,500.1,1083.1,FLAK
60baa5d8328c617f3c26062e,SNAP,500,1100.3,SNAP
60baa5d8328c617f3c26062e,SHAVE,500,1149.8,SHAVE
60baa5d8328c617f3c26062e,LYNX,499.9,1999.9,LYNX
60baa5d8328c617f3c26062e,OPTION,500.2,2516.6,OPINION
60baa5d8328c617f3c26062e,SUIT,500,1416.6,SUIT
