RecalledWord,StudyPosition,Block
TRAIN,1,1
SOUTH,2,1
BRIDE,3,1
DEVIL,4,1
TIGHT,5,1
GHOST,6,1
HOOP,7,1
SHOES,8,1
DEAF,9,1
CAMP,10,1
LEARN,11,1
DUSK,12,1
SWAMP,13,1
SWEET,14,1
SMILE,15,1
JUMP,16,1
BELOW,17,1
ROAD,18,1
PRESENT,19,1
HOTEL,20,1
LAKE,21,1
DOOR,22,1
FROG,23,1
NOISE,24,1
MINOR,25,1
DIRT,26,1
GEEK,27,1
STARS,28,1
THIEF,29,1
KISS,30,1
STOMACH,31,1
SORRY,32,1
WORLD,33,1
BLACK,34,1
SMOKE,35,1
PICTURE,36,1
WHEAT,37,1
KILL,38,1
POUND,39,1
LAND,40,1
TRASH,41,1
FIVE,42,1
THREAD,1,2
SEEK,2,2
BUCKET,3,2
TOUR,4,2
STATES,5,2
LOOK,6,2
SPIDER,7,2
MIDDLE,8,2
MOST,9,2
CHAIN,10,2
TEST,11,2
SUPPER,12,2
CANDLE,13,2
TENNIS,14,2
LESS,15,2
BALLET,16,2
BUTTER,17,2
THIRST,18,2
MOTHER,19,2
SQUARE,20,2
SOAP,21,2
NEWS,22,2
WINTER,23,2
CLUE,24,2
VERB,25,2
ARGUE,26,2
READ,27,2
BRANCH,28,2
NOSE,29,2
TOES,30,2
ALIVE,31,2
HUNGER,32,2
SLOW,33,2
NAVY,34,2
KIDNAP,35,2
INHALE,36,2
PURPLE,37,2
FIRST,38,2
BORROW,39,2
WILD,40,2
WAITER,41,2
PAIN,42,2
LEMON,1,3
GRASS,2,3
UNCLE,3,3
MEAN,4,3
SHORT,5,3
OFFICE,6,3
MINUS,7,3
THROW,8,3
PLANT,9,3
TEETH,10,3
CLOSE,11,3
GIRLS,12,3
MINUTE,13,3
WORST,14,3
CORAL,15,3
BEFORE,16,3
ROCK,17,3
THERE,18,3
ANIMAL,19,3
QUART,20,3
QUEEN,21,3
FOUND,22,3
CANCER,23,3
SHOVE,24,3
CLOCK,25,3
PEPPER,26,3
BEHIND,27,3
PHONE,28,3
MUSCLE,29,3
SHARK,30,3
ENTER,31,3
FENCE,32,3
LEAVES,33,3
TIGER,34,3
EARLY,35,3
YOURS,36,3
HORSE,37,3
FINGER,38,3
WHOLE,39,3
DOLLAR,40,3
WHERE,41,3
SPOON,42,3
LENGTH,1,4
STREAM,2,4
NUMBER,3,4
CHEESE,4,4
HORN,5,4
NEPHEW,6,4
SHEETS,7,4
STOP,8,4
MONEY,9,4
STAIRS,10,4
GUITAR,11,4
GLORY,12,4
BIRD,13,4
RIGHT,14,4
BEACH,15,4
DAGGER,16,4
SMOOTH,17,4
DREAM,18,4
TWELVE,19,4
GROSS,20,4
NICKEL,21,4
PICKLE,22,4
CRACKER,23,4
OUTTAKE,24,4
ORANGE,25,4
WEST,26,4
SELLER,27,4
SONG,28,4
FLOWER,29,4
LAWYER,30,4
YELLOW,31,4
STORY,32,4
CHANGE,33,4
JAIL,34,4
FRIGHT,35,4
CLAM,36,4
CHAIR,37,4
EGGS,38,4
WEIGHT,39,4
FISH,40,4
BOMB,41,4
WORK,42,4
