DelayedWord,DelayedRT
DOOR,3172.4
TOUR,3287.9
KILL,4587.6
SORRY,1200.8
YELLOW,2910.2
FLOWER,1475.5
WHEAT,4448
THIEF,1860.1
XXXXX,7993.2
NAVY,1450.9
LAKE,6291.5
XXXXX,7991.9
MUSCLE,6395.4
TIGER,1253.9
BEHIND,7989.7
XXXXX,7988.1
NETHEW,1794.3
FIVE,4683
DEAF,7992.5
GHOST,4775
SOUTH,887.8
XXXXX,7993
XXXXX,7988.4
XXXXX,7994.3
XXXXX,7992.6
XXXXX,7992.2
XXXXX,7994.7
SMALL,2497.5
LOWER,3618.5
XXXXX,7992.8
XXXXX,7992.5
XXXXX,7996.4
JAIL,2998.4
XXXXX,7986.1
XXXXX,7992.1
XXXXX,7989
XXXXX,7994.1
XXXXX,7992.9
XXXXX,7988.9
XXXXX,7989.4
XXXXX,7990.1
XXXXX,7992.8
XXXXX,8011.9
XXXXX,411
XXXXX,520.1
XXXXX,268.1
XXXXX,7995.7
PURPLE,1436.3
XXXXX,7990.5
XXXXX,7991.4
XXXXX,7991.6
XXXXX,7993.9
XXXXX,6444.3
XXXXX,2107.5
XXXXX,339
XXXXX,4167.2
XXXXX,1290
XXXXX,3086.9
XXXXX,7994.4
XXXXX,341.9
XXXXX,378.6
XXXXX,308.7
XXXXX,580.4
XXXXX,320.4
XXXXX,6603.3
XXXXX,1573.8
XXXXX,699.3
XXXXX,7389.7
XXXXX,859.4
XXXXX,1748.7
XXXXX,3494.8
XXXXX,996.2
XXXXX,7994.7
XXXXX,7990.3
XXXXX,1542.5
XXXXX,636.5
XXXXX,801.2
XXXXX,341.5
XXXXX,216.7
XXXXX,195.5
XXXXX,553.2
XXXXX,227
XXXXX,187.5
XXXXX,250.6
XXXXX,242.9
XXXXX,318.8
XXXXX,6630.7
XXXXX,8010.1
XXXXX,7994.6
XXXXX,4792.9
XXXXX,386.3
XXXXX,356.7
XXXXX,293.1
XXXXX,216.8
XXXXX,273.7
XXXXX,280.8
XXXXX,718
XXXXX,416
XXXXX,476
XXXXX,7989.1
