participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,FRONT,2583.1,firstword,firstword,,1,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,BANK,1549.7,PENCIL,Identical,498.9,2,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,LARGE,2266,TIGHT,Unrelated,499.7,3,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,MAID,1382.7,GRAMMAR,Related,499.9,4,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,MAD,1749.8,FROG,Unrelated,500,5,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,PAPER,1766.4,PLAN,Identical,500.1,6,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,LETTER,1899.6,JUMP,Unrelated,499.9,7,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,SMART,1966.3,BOAT,Related,499.8,8,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,BANK,2099,STOMACH,Unrelated,499.8,9,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,FINISH,4216.3,ALLERGY,Related,500.1,10,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,LETTER,6315.3,HARD,Related,500,11,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,ITCH,2815.7,ITCH,Identical,500.2,12,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,JEA,7998.5,BOUNCE,Related,500.1,13,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,JEANS,2099.2,SPICE,Identical,499.8,14,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,SILK,1649.6,DIGNITY,Related,500.2,15,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,SPICE,1749.1,TWICE,Related,499.9,16,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,MONKEY,1999.5,GORILLA,Related,499.4,17,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,MONEY,3866,POUND,Unrelated,500,18,1
60b69d506b2bc0aed6850596,1,2021-06-02_00h39.29.249,XL2.1ConstantTotalFinal,2020.1.3,60,XXXXX,7998.4,SMILE,Unrelated,500.2,19,1
