Participant,Prime,Prime_Duration,rt,Response
5e38b883793a080e2aa7adf8,TOTALLY,505.1449998,8001.455,TOTALLY
5e38b883793a080e2aa7adf8,MIDLAND,499.9300002,7989.855,MIDLAND
5e38b883793a080e2aa7adf8,PIAZZA,500.1050001,7989.595,PIAZZA
5e38b883793a080e2aa7adf8,EFFIGY,499.9200001,3224.345, 
5e38b883793a080e2aa7adf8,TRAITOR,500.035,7989.995,TRAITOR
5e38b883793a080e2aa7adf8,SHAVE,499.8349999,7989.37,SHAVE
5e38b883793a080e2aa7adf8,REACTOR,499.9850001,8000.03,REACTORNUM_
5e38b883793a080e2aa7adf8,CHEER,499.995,2166.76,XXXXX
5e38b883793a080e2aa7adf8,SPUNK,500.12,7999.965,SPUNK
5e38b883793a080e2aa7adf8,MORAL,500.0400001,39680.43,MORAL
5e38b883793a080e2aa7adf8,CEASE,0.854999991,0.65000006, 
5e38b883793a080e2aa7adf8,CORNER,0.385000138,888.54,XXXXX
5e38b883793a080e2aa7adf8,UNEASY,540.325,7990.05,UNEASY
5e38b883793a080e2aa7adf8,SPUN,499.9899999,8000.02,SPUN
5e38b883793a080e2aa7adf8,FREAK,499.97,7990.39,FREAK
5e38b883793a080e2aa7adf8,PULL,500.0049998,3456.62,XXXXX
5e38b883793a080e2aa7adf8,FLAK,499.9499999,7990.705,FLAK
5e38b883793a080e2aa7adf8,CHEAT,500.0099998,1040.06,XXXXX
5e38b883793a080e2aa7adf8,STARK,500.0199999,8000.005,STARK
5e38b883793a080e2aa7adf8,SNAP,500.1099999,1583.33,XXXXX
5e38b883793a080e2aa7adf8,OPTION,499.94,8000.455,OPTION
5e38b883793a080e2aa7adf8,TRIVIA,499.975,1433.39,XXXXX
5e38b883793a080e2aa7adf8,FOREST,499.97,8015.55,FOREST
5e38b883793a080e2aa7adf8,DAMAGE,500.0849999,8000.055,DAMAGE
5e38b883793a080e2aa7adf8,MUZZLE,500.0250002,966.5999999,XXXXX
5e38b883793a080e2aa7adf8,WIND,499.9850001,8000.185,WIND
5e38b883793a080e2aa7adf8,SUIT,499.2150001,733.185,XXXXX
5e38b883793a080e2aa7adf8,SPAN,500.025,8000.015,SPAN
5e38b883793a080e2aa7adf8,VOID,500.6500001,8000.32,VOID
5e38b883793a080e2aa7adf8,MEET,499.725,8000.035,MEET
5e38b883793a080e2aa7adf8,HOSTEL,500.06,7999.99,HOSTEL
5e38b883793a080e2aa7adf8,LEND,499.97,7999.96,LEND
5e38b883793a080e2aa7adf8,RESUME,499.995,8000.085,RESUME
5e38b883793a080e2aa7adf8,LYNX,499.975,8000.005,LYNX
5e38b883793a080e2aa7adf8,PEEP,499.9800001,566.7600001,XXXXX
5e38b883793a080e2aa7adf8,FAUNA,500.0099998,466.6249999,XXXXX
5e38b883793a080e2aa7adf8,ERUPT,500.03,7999.955,ERUPT
5e38b883793a080e2aa7adf8,VODKA,499.9849999,7999.92,ERUPT
5e38b883793a080e2aa7adf8,KEEP,500.0149999,1599.9,XXXXX
5e38b883793a080e2aa7adf8,CLAW,499.9850001,7990.04,CLAW
