DelayedWord,DelayedRT
CAKE,1732.6
BAKE,2651.4
OVEN,2032.9
DEATH,4800.3
GRAVE,3583.7
FUNERAL,1998.8
XXXXX,8000.8
SPIN,7018.3
XXXXX,8001.4
XXXXX,7999.4
HAIR,5301.4
BRUSH,6935
XXXXX,7999.8
WATER,2500.6
BOOK,6150.8
TOY,5950.4
XXXXX,8000.6
SPIT,3267.3
SPIN,2917.5
STUPID,6467.6
WALL,6767.9
PA,7999.4
PAPER,1698.7
PEN,5084.4
PENCIL,6450
BATH,5717
TUB,899.3
BED,2718.3
SOFA,5600.7
XXXXX,7999.7
XXXXX,15634.8
XXXXX,8000.8
XXXXX,8000.6
PLATE,2216.4
MEDAL,1969.2
COMPUTER,8000.9
XXXXX,8000.8
XXXXX,8000.8
XXXXX,8002.2
PLANE,1532.8
TRAVEL,4552.3
XXXXX,8004.2
XXXXX,8001.1
XXXXX,8000
XXXXX,8002
WALL,1267
TOOTH,2283
BOOK,7182.7
XXXXX,8002
XXXXX,1334.5
XXXXX,5033.8
XXXXX,466
XXXXX,500.9
XXXXX,367.6
XXXXX,350.5
XXXXX,5584.3
XXXXX,8000
XXXXX,8001.3
XXXXX,8000.8
XXXXX,8001
XXXXX,8001.7
EMAIL,6050.7
XXXXX,7999.8
XXXXX,8001.3
XXXXX,8001.3
XXXXX,8000.8
XXXXX,8001.2
PLUS,3716.9
SMILE,7917.4
FACE,1932.8
XXXXX,8001.2
XXXXX,8001.4
XXXXX,8000.7
WORK,6583
XXXXX,8001.1
XXXXX,8001.6
XXXXX,8000.4
XXXXX,8001.7
XXXXX,8002.1
XXXXX,8000.7
XXXXX,8001.3
XXXXX,8000
XXXXX,8000
GAS,6777.6
COLOR,5984.8
XXXXX,8002
XXXXX,8000.6
XXXXX,8001
FOOD,2983.1
XXXXX,8000.3
XXXXX,3566.3
XXXXX,7999.165
XXXXX,8006.26
XXXXX,3853.63
XXXXX,293.66
XXXXX,259.005
XXXXX,294.13
XXXXX,152.185
PLEAD,4967.11
XXXXX,328.25
