RecalledWord,StudyPosition,Block
BEFORE,1,1
OFFICE,2,1
GIRLS,3,1
MINUS,4,1
EARLY,5,1
CLOCK,6,1
TEETH,7,1
THERE,8,1
MINUTE,9,1
PHONE,10,1
ROCK,11,1
PEPPER,12,1
CANCER,13,1
HORSE,14,1
QUART,15,1
FENCE,16,1
CLOSE,17,1
UNCLE,18,1
YOURS,19,1
FINGER,20,1
WORST,21,1
QUEEN,22,1
BEHIND,23,1
TIGER,24,1
SHORT,25,1
THROW,26,1
WHOLE,27,1
SHARK,28,1
PLANT,29,1
DOLLAR,30,1
MEAN,31,1
ENTER,32,1
SPOON,33,1
LEMON,34,1
FOUND,35,1
WHERE,36,1
CORAL,37,1
LEAVES,38,1
SHOVE,39,1
ANIMAL,40,1
MUSCLE,41,1
GRASS,42,1
PICKLE,1,2
WEIGHT,2,2
FISH,3,2
DAGGER,4,2
BIRD,5,2
STOP,6,2
NUMBER,7,2
SMOOTH,8,2
GLORY,9,2
GROSS,10,2
WEST,11,2
STAIRS,12,2
FLOWER,13,2
RIGHT,14,2
LENGTH,15,2
OUTTAKE,16,2
NICKEL,17,2
ORANGE,18,2
YELLOW,19,2
BOMB,20,2
DREAM,21,2
FRIGHT,22,2
CLAM,23,2
EGGS,24,2
TWELVE,25,2
SONG,26,2
JAIL,27,2
SHEETS,28,2
BEACH,29,2
CHANGE,30,2
STORY,31,2
LAWYER,32,2
CHAIR,33,2
NEPHEW,34,2
MONEY,35,2
GUITAR,36,2
SELLER,37,2
STREAM,38,2
HORN,39,2
CRACKER,40,2
CHEESE,41,2
WORK,42,2
PICTURE,1,3
BRIDE,2,3
SMOKE,3,3
WORLD,4,3
CAMP,5,3
STARS,6,3
KILL,7,3
DOOR,8,3
LAND,9,3
BLACK,10,3
SHOES,11,3
TIGHT,12,3
LAKE,13,3
FROG,14,3
BELOW,15,3
SMILE,16,3
GHOST,17,3
DUSK,18,3
DIRT,19,3
POUND,20,3
JUMP,21,3
SOUTH,22,3
TRAIN,23,3
KISS,24,3
SWAMP,25,3
GEEK,26,3
SWEET,27,3
TRASH,28,3
MINOR,29,3
FIVE,30,3
THIEF,31,3
HOOP,32,3
SORRY,33,3
NOISE,34,3
LEARN,35,3
DEVIL,36,3
PRESENT,37,3
HOTEL,38,3
ROAD,39,3
DEAF,40,3
WHEAT,41,3
STOMACH,42,3
VERB,1,4
WILD,2,4
NOSE,3,4
CANDLE,4,4
BRANCH,5,4
SEEK,6,4
READ,7,4
PAIN,8,4
FIRST,9,4
TOUR,10,4
BORROW,11,4
CLUE,12,4
THREAD,13,4
MOST,14,4
NAVY,15,4
CHAIN,16,4
NEWS,17,4
THIRST,18,4
WAITER,19,4
SPIDER,20,4
BUTTER,21,4
INHALE,22,4
SLOW,23,4
ARGUE,24,4
LESS,25,4
PURPLE,26,4
LOOK,27,4
SUPPER,28,4
TEST,29,4
BUCKET,30,4
MOTHER,31,4
ALIVE,32,4
STATES,33,4
BALLET,34,4
SOAP,35,4
HUNGER,36,4
KIDNAP,37,4
TENNIS,38,4
WINTER,39,4
TOES,40,4
SQUARE,41,4
MIDDLE,42,4
