Participant,Prime,Prime_Duration,rt,Response
60b54b4f1c445395a93ee622,STARK,477.045,7993.405, 
60b54b4f1c445395a93ee622,FAUNA,506.76,8016.2,XXXXX
60b54b4f1c445395a93ee622,MUZZLE,510.825,8018.315,MU
60b54b4f1c445395a93ee622,TRIVIA,496.685,8014.73,TRIVIA
60b54b4f1c445395a93ee622,PIAZZA,505.58,8003.225,TRIVIA
60b54b4f1c445395a93ee622,SPAN,486.71,8010.02,MU
60b54b4f1c445395a93ee622,SPUN,486.605,8016.615,XXXXX
60b54b4f1c445395a93ee622,VODKA,498.62,7997.94,XXXXX
60b54b4f1c445395a93ee622,CLAW,477.695,8014.435,CLAW
60b54b4f1c445395a93ee622,REACTOR,497.51,7987.715,NUM_DECIMAL
60b54b4f1c445395a93ee622,LYNX,483.96,8019.99,LRMON
60b54b4f1c445395a93ee622,PEEP,501.255,7990.255,LEMON
60b54b4f1c445395a93ee622,CEASE,475.07,5139.09,GIRLS
60b54b4f1c445395a93ee622,FOREST,498.115,8001.685,HOOP
60b54b4f1c445395a93ee622,DAMAGE,497.455,4332.565,GIRLS
60b54b4f1c445395a93ee622,CORNER,510.275,3544.555,PEPPER
60b54b4f1c445395a93ee622,SHAVE,490.625,5303.275,MUSCLE
60b54b4f1c445395a93ee622,CHEAT,517.24,8010.61,KILL
60b54b4f1c445395a93ee622,CHEER,490.725,4856.325,BORROW
60b54b4f1c445395a93ee622,FLAK,508.555,8002.715,MONARCH
60b54b4f1c445395a93ee622,RESUME,497.385,7990.7,GRASS
60b54b4f1c445395a93ee622,VOID,502.465,8006,LEAVES
60b54b4f1c445395a93ee622,KEEP,499.24,7993.85,THERE
60b54b4f1c445395a93ee622,EFFIGY,509.9,8003.4,LAKE
60b54b4f1c445395a93ee622,OPTION,501.805,8013.515,BALLET
60b54b4f1c445395a93ee622,UNEASY,498.605,8006.1,FIRST
60b54b4f1c445395a93ee622,SNAP,510.485,7993.22,DUSK
60b54b4f1c445395a93ee622,WIND,501.68,8007.505,DIRT
60b54b4f1c445395a93ee622,MIDLAND,497.675,8010.29,GRAVE
60b54b4f1c445395a93ee622,MORAL,490.44,8019.575,BELOW
60b54b4f1c445395a93ee622,PULL,511.105,8000.41,PILE
60b54b4f1c445395a93ee622,FREAK,507.01,7994.275,PUT
60b54b4f1c445395a93ee622,SUIT,499.32,8002.605,DESK
60b54b4f1c445395a93ee622,LEND,496.405,7994.16,XXXXX
60b54b4f1c445395a93ee622,SPUNK,509.425,7991.18,COLONY
60b54b4f1c445395a93ee622,HOSTEL,490.525,8001.53,LENGTH
60b54b4f1c445395a93ee622,TOTALLY,499.27,7988.32,XXXXX
60b54b4f1c445395a93ee622,TRAITOR,494.375,7996.555,XXXXX
60b54b4f1c445395a93ee622,MEET,496.415,8000.28,XXXXX
60b54b4f1c445395a93ee622,ERUPT,503.495,6986.91,PEST
