Participant,Prime,Prime_Duration,rt,Response
60411c26d1d9a003c6ea4809,VODKA,493,2500,VODKA
60411c26d1d9a003c6ea4809,TRIVIA,493.1,1868,TRIVIA
60411c26d1d9a003c6ea4809,REACTOR,493.1,1875.1,REACTOR
60411c26d1d9a003c6ea4809,CLAW,493,1257.1,CLAW
60411c26d1d9a003c6ea4809,LEND,494.4,1305.5,LEND
60411c26d1d9a003c6ea4809,TRAITOR,493.1,1791.6,TRAITOR
60411c26d1d9a003c6ea4809,UNEASY,493,1798.9,UNEASY
60411c26d1d9a003c6ea4809,RESUME,493.1,1583.4,RESUME
60411c26d1d9a003c6ea4809,TOTALLY,493,2361.2,TOTALLY
60411c26d1d9a003c6ea4809,SUIT,493,1527.9,SUIT
60411c26d1d9a003c6ea4809,PEEP,488.6,996.3,PEEP
60411c26d1d9a003c6ea4809,EFFIGY,493,1687.5,EFFIGY
60411c26d1d9a003c6ea4809,PIAZZA,493,1152.8,PIAZA
60411c26d1d9a003c6ea4809,FREAK,493,1500,FREAK
60411c26d1d9a003c6ea4809,LYNX,493.1,1722.3,LYNX
60411c26d1d9a003c6ea4809,STARK,491.3,1264,STARK
60411c26d1d9a003c6ea4809,CHEAT,493,1513.9,CHEAT
60411c26d1d9a003c6ea4809,KEEP,493,1069.5,KEEP
60411c26d1d9a003c6ea4809,FAUNA,493.1,988.5,FAUNA
60411c26d1d9a003c6ea4809,CORNER,493,1169.1,CORNER
60411c26d1d9a003c6ea4809,ERUPT,493.1,1277.8,ERUPT
60411c26d1d9a003c6ea4809,SNAP,493.1,1284.8,SNAP
60411c26d1d9a003c6ea4809,DAMAGE,493.1,2312.6,DAMAGE
60411c26d1d9a003c6ea4809,MIDLAND,493.1,1285.7,MIDLAND
60411c26d1d9a003c6ea4809,MEET,493,1423.8,MEET
60411c26d1d9a003c6ea4809,VOID,493.1,1013.9,VOID
60411c26d1d9a003c6ea4809,CHEER,493,1027.8,CHEER
60411c26d1d9a003c6ea4809,FOREST,493.1,1465.2,FOREST
60411c26d1d9a003c6ea4809,WIND,493.1,888.9,WIND
60411c26d1d9a003c6ea4809,MORAL,493,1152.9,MORAL
60411c26d1d9a003c6ea4809,OPTION,493.1,2458.4,OPTION
60411c26d1d9a003c6ea4809,SPUN,492.9,1097.2,SPUN
60411c26d1d9a003c6ea4809,SHAVE,494.5,1166.7,SHAVE
60411c26d1d9a003c6ea4809,CEASE,493.1,1232.3,CEASE
60411c26d1d9a003c6ea4809,SPAN,493,1294.3,SPAN
60411c26d1d9a003c6ea4809,SPUNK,493,1392.3,SPUNK
60411c26d1d9a003c6ea4809,MUZZLE,493,1155,MUZZLE
60411c26d1d9a003c6ea4809,PULL,493.1,2173.7,PULL
60411c26d1d9a003c6ea4809,HOSTEL,493.1,1382,HOSTEL
60411c26d1d9a003c6ea4809,FLAK,493,965.4,FLAK
