Participant,Prime,Prime_Duration,rt,Response
60bbdd269e0a53d9fa207c54,MUZZLE,492.9,2458.2,MUZZLE
60bbdd269e0a53d9fa207c54,TRIVIA,493.1,3539,XXXXX
60bbdd269e0a53d9fa207c54,FREAK,493.2,1693.8,FREAK
60bbdd269e0a53d9fa207c54,LYNX,492.5999999,1499.9,LYNX
60bbdd269e0a53d9fa207c54,MORAL,492.9,1770.4,MORAL
60bbdd269e0a53d9fa207c54,MEET,492.8,1617.5,MEET
60bbdd269e0a53d9fa207c54,FOREST,492.9,2719.2,FOREST
60bbdd269e0a53d9fa207c54,RESUME,492.9,2048.2,RESUME
60bbdd269e0a53d9fa207c54,PIAZZA,493,3228.4,PIAZZA
60bbdd269e0a53d9fa207c54,SHAVE,491.8000001,1330.5,SHAVE
60bbdd269e0a53d9fa207c54,LEND,492.8,2569.2,LEND
60bbdd269e0a53d9fa207c54,EFFIGY,492.9,2135.9,EFFIGY
60bbdd269e0a53d9fa207c54,ERUPT,492.9,1642.6,ERUPT
60bbdd269e0a53d9fa207c54,PEEP,492.9,1652.5,PEEP
60bbdd269e0a53d9fa207c54,TRAITOR,493,2132.2,TRAITOR
60bbdd269e0a53d9fa207c54,CHEER,492.9,1596.7,CHEER
60bbdd269e0a53d9fa207c54,FLAK,493,2295,FLACK
60bbdd269e0a53d9fa207c54,PULL,492.8000001,3936.7,PULL
60bbdd269e0a53d9fa207c54,SUIT,493,1105,SUIT
60bbdd269e0a53d9fa207c54,VODKA,493.1,2189.3,VODKA
60bbdd269e0a53d9fa207c54,UNEASY,492.9,1985.5,UNEASY
60bbdd269e0a53d9fa207c54,REACTOR,493,1680.1,REACTOR
60bbdd269e0a53d9fa207c54,SPUN,492.8,1187.2,SPUN
60bbdd269e0a53d9fa207c54,SNAP,492.9,1100.7,SNAP
60bbdd269e0a53d9fa207c54,VOID,492.9000001,2548.1,VOID
60bbdd269e0a53d9fa207c54,DAMAGE,492.8,2666.1,DAMAGE
60bbdd269e0a53d9fa207c54,HOSTEL,493,2159.1,HOSTEL
60bbdd269e0a53d9fa207c54,TOTALLY,493.1,1935.9,TOTTALY
60bbdd269e0a53d9fa207c54,CHEAT,490.1,1220.3,CHEAT
60bbdd269e0a53d9fa207c54,CORNER,493,1596.5,CORNER
60bbdd269e0a53d9fa207c54,WIND,492.8,1212.4,WIND
60bbdd269e0a53d9fa207c54,SPAN,493.2,1485.6,SPAN
60bbdd269e0a53d9fa207c54,MIDLAND,492.8,4049.1,MIDLAND
60bbdd269e0a53d9fa207c54,KEEP,493,1397,KEEP
60bbdd269e0a53d9fa207c54,OPTION,493.0999999,2548.5,OPTION
60bbdd269e0a53d9fa207c54,SPUNK,487.5999999,2443.9,SPUNK
60bbdd269e0a53d9fa207c54,STARK,493.1,1624.4,STARK
60bbdd269e0a53d9fa207c54,CLAW,493,1874.5,CLAWN
60bbdd269e0a53d9fa207c54,CEASE,493.0999999,1588.5,CEASE
60bbdd269e0a53d9fa207c54,FAUNA,492.9,1839.7,FAUNA
