DelayedWord,DelayedRT
COLONIST,4934.165
KILL,8001.14
EARTH,2004.975
GHOST,4680.875
MOTHER,6339.99
JUMP,4563.26
BOMB,833.35
EXPLOSION,1550.205
THREAD,7332.915
THEIRS,1283.58
THERE,1100.465
XXXXX,8000.14
XXXXX,8000.16
STARS,1583.435
LEARN,1249.985
TIGER,5017.05
BEAR,1067.395
ANIMAL,4016.27
SHARK,1717.11
QUEEN,6667.13
MOTHER,5688.43
XXXXX,8000.56
WEST,1050.105
MENACE,1999.65
DEFEND,5055.18
XXXXX,14896.485
XXXXX,13824.61
TEARS,5983.495
XXXXX,8001.39
XXXXX,11548.97
XXXXX,8000.32
YOURS,4966.76
XXXXX,14360.225
XXXXX,12087.855
XXXXX,7999.755
XXXXX,9558.685
XXXXX,13964.7
O,15273.08
HORSE,1874.5
XXXXX,8001.21
XXXXX,15676.755
XXXXX,20783.145
XXXXX,3.034999987
