RecalledWord,StudyPosition,Block
FOUND,1,1
SHOVE,2,1
ENTER,3,1
SHARK,4,1
CLOCK,5,1
QUEEN,6,1
YOURS,7,1
GRASS,8,1
THERE,9,1
TIGER,10,1
MINUTE,11,1
ROCK,12,1
WHERE,13,1
BEFORE,14,1
HORSE,15,1
LEAVES,16,1
UNCLE,17,1
FENCE,18,1
QUART,19,1
FINGER,20,1
EARLY,21,1
GIRLS,22,1
THROW,23,1
PEPPER,24,1
DOLLAR,25,1
PLANT,26,1
OFFICE,27,1
CLOSE,28,1
TEETH,29,1
CORAL,30,1
SHORT,31,1
MEAN,32,1
SPOON,33,1
MINUS,34,1
ANIMAL,35,1
MUSCLE,36,1
CANCER,37,1
LEMON,38,1
WORST,39,1
WHOLE,40,1
PHONE,41,1
BEHIND,42,1
BEACH,1,2
FLOWER,2,2
SONG,3,2
OUTTAKE,4,2
LAWYER,5,2
DAGGER,6,2
STAIRS,7,2
NUMBER,8,2
SELLER,9,2
LENGTH,10,2
RIGHT,11,2
HORN,12,2
BIRD,13,2
BOMB,14,2
CHANGE,15,2
MONEY,16,2
SMOOTH,17,2
FRIGHT,18,2
NICKEL,19,2
SHEETS,20,2
CHEESE,21,2
TWELVE,22,2
ORANGE,23,2
CRACKER,24,2
STORY,25,2
STOP,26,2
PICKLE,27,2
GLORY,28,2
GUITAR,29,2
YELLOW,30,2
EGGS,31,2
CHAIR,32,2
STREAM,33,2
WEIGHT,34,2
JAIL,35,2
WEST,36,2
NEPHEW,37,2
DREAM,38,2
GROSS,39,2
WORK,40,2
CLAM,41,2
FISH,42,2
STOMACH,1,3
SORRY,2,3
TRASH,3,3
SWAMP,4,3
BELOW,5,3
KISS,6,3
DEAF,7,3
THIEF,8,3
TIGHT,9,3
CAMP,10,3
WHEAT,11,3
FIVE,12,3
STARS,13,3
FROG,14,3
GEEK,15,3
WORLD,16,3
LAKE,17,3
HOOP,18,3
POUND,19,3
BLACK,20,3
KILL,21,3
SMILE,22,3
LAND,23,3
DOOR,24,3
SMOKE,25,3
NOISE,26,3
MINOR,27,3
SHOES,28,3
DIRT,29,3
LEARN,30,3
SOUTH,31,3
HOTEL,32,3
SWEET,33,3
BRIDE,34,3
TRAIN,35,3
PICTURE,36,3
DEVIL,37,3
PRESENT,38,3
ROAD,39,3
JUMP,40,3
GHOST,41,3
DUSK,42,3
BRANCH,1,4
TOUR,2,4
THIRST,3,4
VERB,4,4
CLUE,5,4
STATES,6,4
WILD,7,4
LESS,8,4
SLOW,9,4
MOST,10,4
TOES,11,4
WAITER,12,4
SUPPER,13,4
ARGUE,14,4
BORROW,15,4
SQUARE,16,4
THREAD,17,4
SOAP,18,4
NOSE,19,4
READ,20,4
BUTTER,21,4
TEST,22,4
CANDLE,23,4
SPIDER,24,4
PURPLE,25,4
SEEK,26,4
CHAIN,27,4
MOTHER,28,4
MIDDLE,29,4
NAVY,30,4
HUNGER,31,4
LOOK,32,4
ALIVE,33,4
WINTER,34,4
KIDNAP,35,4
PAIN,36,4
NEWS,37,4
FIRST,38,4
TENNIS,39,4
INHALE,40,4
BALLET,41,4
BUCKET,42,4
