RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
THANKS,slash,1.659135,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
BRIDE,slash,1.87039,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
HELLO,slash,0.898115,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
WINTER,z,1.98295,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
LARGE,slash,0.91727,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
QUEEN,slash,0.94386,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
GIRLS,z,0.925145,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
MIDDLE,z,1.06645,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
TRASH,slash,0.94919,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
FINISH,slash,0.77428,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
WHEAT,slash,1.234935,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
BORROW,slash,1.309225,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
EXPLODE,z,1.01088,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
SHALLOW,z,1.175415,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
VERB,z,0.96879,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
VOLCANO,slash,2.342705,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
MOST,slash,0.95694,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
TOCK,slash,0.775815,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
EXCUSE,slash,1.61141,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
GRASS,z,0.905485,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
LENGTH,slash,0.84165,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
WAITER,slash,0.83215,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
GRAVE,z,0.851715,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
EARLY,slash,1.2007,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
SUPPER,slash,1.45551,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
UNDER,slash,0.769535,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
QUART,z,1.050795,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
PEPPER,z,1.23278,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
WRONG,slash,0.750375,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
PACKAGE,slash,1.58315,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
CHURCH,slash,0.64363,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
WHOLE,slash,0.751645,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
FENCE,z,1.085515,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
FRONT,slash,1.399715,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
GUILT,slash,0.676335,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
PIECE,slash,1.63252,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
TRAIN,slash,0.9364,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
FOOD,slash,0.678835,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
FOUND,slash,0.78456,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
CLUE,z,0.783135,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
LOVE,slash,0.99977,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
BOSS,slash,1.750045,60bc0c6013b4082ed94430d7,2,2021-06-07_16h06.00.954,DelayedExp,2020.1.3,60
