RecalledWord,StudyPosition,Block
SORRY,1,1
BRIDE,2,1
SMOKE,3,1
STOMACH,4,1
THIEF,5,1
JUMP,6,1
WORLD,7,1
PICTURE,8,1
POUND,9,1
TRASH,10,1
FROG,11,1
DEVIL,12,1
DOOR,13,1
SWEET,14,1
MINOR,15,1
SHOES,16,1
TRAIN,17,1
SWAMP,18,1
SOUTH,19,1
LAKE,20,1
NOISE,21,1
FIVE,22,1
DIRT,23,1
STARS,24,1
TIGHT,25,1
WHEAT,26,1
BLACK,27,1
DEAF,28,1
KISS,29,1
CAMP,30,1
PRESENT,31,1
ROAD,32,1
HOOP,33,1
KILL,34,1
HOTEL,35,1
LEARN,36,1
SMILE,37,1
LAND,38,1
GHOST,39,1
DUSK,40,1
BELOW,41,1
GEEK,42,1
NOSE,1,2
MOST,2,2
WINTER,3,2
TOES,4,2
THREAD,5,2
SLOW,6,2
INHALE,7,2
BALLET,8,2
PURPLE,9,2
SOAP,10,2
MOTHER,11,2
ALIVE,12,2
CANDLE,13,2
BUCKET,14,2
THIRST,15,2
SUPPER,16,2
READ,17,2
LESS,18,2
TENNIS,19,2
SQUARE,20,2
BRANCH,21,2
BUTTER,22,2
LOOK,23,2
FIRST,24,2
VERB,25,2
HUNGER,26,2
CLUE,27,2
MIDDLE,28,2
KIDNAP,29,2
TOUR,30,2
SPIDER,31,2
WILD,32,2
STATES,33,2
PAIN,34,2
NAVY,35,2
TEST,36,2
WAITER,37,2
BORROW,38,2
CHAIN,39,2
NEWS,40,2
ARGUE,41,2
SEEK,42,2
FENCE,1,3
LEAVES,2,3
THERE,3,3
WHERE,4,3
HORSE,5,3
SHARK,6,3
BEFORE,7,3
FOUND,8,3
SHORT,9,3
MUSCLE,10,3
MEAN,11,3
EARLY,12,3
QUART,13,3
ENTER,14,3
CORAL,15,3
DOLLAR,16,3
PHONE,17,3
OFFICE,18,3
CLOCK,19,3
BEHIND,20,3
PLANT,21,3
MINUTE,22,3
TEETH,23,3
CLOSE,24,3
YOURS,25,3
ROCK,26,3
WORST,27,3
ANIMAL,28,3
LEMON,29,3
WHOLE,30,3
MINUS,31,3
GRASS,32,3
SPOON,33,3
THROW,34,3
FINGER,35,3
TIGER,36,3
SHOVE,37,3
GIRLS,38,3
PEPPER,39,3
UNCLE,40,3
CANCER,41,3
QUEEN,42,3
FRIGHT,1,4
GROSS,2,4
CHAIR,3,4
GLORY,4,4
DAGGER,5,4
CRACKER,6,4
MONEY,7,4
YELLOW,8,4
CLAM,9,4
CHANGE,10,4
RIGHT,11,4
DREAM,12,4
OUTTAKE,13,4
WEIGHT,14,4
SHEETS,15,4
HORN,16,4
EGGS,17,4
STREAM,18,4
NICKEL,19,4
NEPHEW,20,4
STOP,21,4
STORY,22,4
WEST,23,4
GUITAR,24,4
NUMBER,25,4
FLOWER,26,4
CHEESE,27,4
SELLER,28,4
LAWYER,29,4
WORK,30,4
ORANGE,31,4
SMOOTH,32,4
BEACH,33,4
SONG,34,4
LENGTH,35,4
FISH,36,4
PICKLE,37,4
BOMB,38,4
TWELVE,39,4
STAIRS,40,4
JAIL,41,4
BIRD,42,4
