RecalledWord,StudyPosition,Block
DREAM,1,1
NUMBER,2,1
SONG,3,1
CRACKER,4,1
LAWYER,5,1
STORY,6,1
MONEY,7,1
SMOOTH,8,1
NEPHEW,9,1
NICKEL,10,1
JAIL,11,1
GUITAR,12,1
FLOWER,13,1
SELLER,14,1
ORANGE,15,1
WORK,16,1
STOP,17,1
TWELVE,18,1
FISH,19,1
STAIRS,20,1
CHEESE,21,1
GLORY,22,1
DAGGER,23,1
CLAM,24,1
BIRD,25,1
WEIGHT,26,1
EGGS,27,1
OUTTAKE,28,1
SHEETS,29,1
CHANGE,30,1
FRIGHT,31,1
STREAM,32,1
RIGHT,33,1
HORN,34,1
PICKLE,35,1
LENGTH,36,1
BOMB,37,1
GROSS,38,1
BEACH,39,1
YELLOW,40,1
CHAIR,41,1
WEST,42,1
PICTURE,1,2
DOOR,2,2
THIEF,3,2
HOTEL,4,2
TIGHT,5,2
HOOP,6,2
DEVIL,7,2
SOUTH,8,2
PRESENT,9,2
STARS,10,2
FIVE,11,2
DEAF,12,2
SHOES,13,2
SORRY,14,2
LAKE,15,2
TRASH,16,2
KILL,17,2
ROAD,18,2
TRAIN,19,2
LAND,20,2
SMILE,21,2
LEARN,22,2
BRIDE,23,2
FROG,24,2
STOMACH,25,2
KISS,26,2
NOISE,27,2
GHOST,28,2
DIRT,29,2
BLACK,30,2
SWEET,31,2
WHEAT,32,2
CAMP,33,2
SMOKE,34,2
JUMP,35,2
BELOW,36,2
POUND,37,2
MINOR,38,2
WORLD,39,2
GEEK,40,2
SWAMP,41,2
DUSK,42,2
SLOW,1,3
LESS,2,3
CLUE,3,3
TENNIS,4,3
TOES,5,3
LOOK,6,3
CANDLE,7,3
HUNGER,8,3
STATES,9,3
ALIVE,10,3
MIDDLE,11,3
PAIN,12,3
THREAD,13,3
TOUR,14,3
BUCKET,15,3
KIDNAP,16,3
NEWS,17,3
SPIDER,18,3
NOSE,19,3
VERB,20,3
BALLET,21,3
BORROW,22,3
THIRST,23,3
MOST,24,3
SEEK,25,3
NAVY,26,3
CHAIN,27,3
SOAP,28,3
ARGUE,29,3
BRANCH,30,3
TEST,31,3
READ,32,3
BUTTER,33,3
WAITER,34,3
FIRST,35,3
WILD,36,3
SUPPER,37,3
INHALE,38,3
SQUARE,39,3
WINTER,40,3
PURPLE,41,3
MOTHER,42,3
SHOVE,1,4
EARLY,2,4
CORAL,3,4
THERE,4,4
GIRLS,5,4
MUSCLE,6,4
LEAVES,7,4
PLANT,8,4
TEETH,9,4
WHERE,10,4
FINGER,11,4
PHONE,12,4
SHARK,13,4
SPOON,14,4
TIGER,15,4
MINUS,16,4
SHORT,17,4
CANCER,18,4
MEAN,19,4
QUART,20,4
DOLLAR,21,4
ENTER,22,4
FENCE,23,4
GRASS,24,4
UNCLE,25,4
LEMON,26,4
FOUND,27,4
BEFORE,28,4
ANIMAL,29,4
ROCK,30,4
YOURS,31,4
PEPPER,32,4
WORST,33,4
BEHIND,34,4
CLOSE,35,4
MINUTE,36,4
CLOCK,37,4
OFFICE,38,4
HORSE,39,4
THROW,40,4
WHOLE,41,4
QUEEN,42,4
