Participant,Prime,Prime_Duration,rt,Response
60bc0c6013b4082ed94430d7,CEASE,494.195,3737.735,CEASE
60bc0c6013b4082ed94430d7,MORAL,499.5500001,2497.76,MORAL
60bc0c6013b4082ed94430d7,CHEAT,499.7050001,1606.5,CHEAT
60bc0c6013b4082ed94430d7,SPUNK,499.0600001,1538.03,SPUNK
60bc0c6013b4082ed94430d7,SPAN,499.2,998.7950001,SPAN
60bc0c6013b4082ed94430d7,MIDLAND,499.4399999,1805.96,MIDLAND
60bc0c6013b4082ed94430d7,UNEASY,499.545,2031.66,UNEASY
60bc0c6013b4082ed94430d7,MUZZLE,499.7749999,2171.42,MUZZLE
60bc0c6013b4082ed94430d7,PIAZZA,497.1400001,1598.35,PIAZZA
60bc0c6013b4082ed94430d7,SPUN,500.005,1299.9,SPUN
60bc0c6013b4082ed94430d7,VOID,499.475,1282.14,VOID
60bc0c6013b4082ed94430d7,CLAW,499.4000001,932.705,CLAW
60bc0c6013b4082ed94430d7,SHAVE,499.7,1371.45,SHAVE
60bc0c6013b4082ed94430d7,VODKA,499.57,3047.61,VODKA
60bc0c6013b4082ed94430d7,ERUPT,499.4950001,2014.775,ERUPT
60bc0c6013b4082ed94430d7,STARK,499.6199999,1648.56,STARK
60bc0c6013b4082ed94430d7,KEEP,499.0100001,957.3899999,KEEP
60bc0c6013b4082ed94430d7,TRAITOR,499.845,1956.785,TRAITOR
60bc0c6013b4082ed94430d7,LEND,499.5800001,932.4950001,LEND
60bc0c6013b4082ed94430d7,TOTALLY,499.6,2131.605,TOTALLY
60bc0c6013b4082ed94430d7,HOSTEL,499.57,1931.885,HOSTEL
60bc0c6013b4082ed94430d7,MEET,499.6,1298.975,MEET
60bc0c6013b4082ed94430d7,WIND,499.5650002,1265.055,WIND
60bc0c6013b4082ed94430d7,SUIT,499.605,1398.96,SUIT
60bc0c6013b4082ed94430d7,OPTION,499.6400001,2484.995,OPTION
60bc0c6013b4082ed94430d7,PULL,500.1950001,1220.095,PULL
60bc0c6013b4082ed94430d7,LYNX,498.6350001,1220.745,LYNX
60bc0c6013b4082ed94430d7,PEEP,499.2250002,1188.86,PEEP
60bc0c6013b4082ed94430d7,CORNER,499.3449999,1913.86,CORNER
60bc0c6013b4082ed94430d7,RESUME,499.8899999,1215.75,RESUME
60bc0c6013b4082ed94430d7,DAMAGE,499.7,1731.905,DAMAGE
60bc0c6013b4082ed94430d7,TRIVIA,499.85,1848.44,TRIVIA
60bc0c6013b4082ed94430d7,FAUNA,499.76,1265.505,FAUNA
60bc0c6013b4082ed94430d7,FREAK,499.2799999,1665.27,FREAK
60bc0c6013b4082ed94430d7,EFFIGY,499.8299999,2082.15,EFFIGY
60bc0c6013b4082ed94430d7,FLAK,499.6,1004.755,FLAK
60bc0c6013b4082ed94430d7,SNAP,499.5249999,1197.965,SNAP
60bc0c6013b4082ed94430d7,REACTOR,499.6249999,1581.895,REACTOR
60bc0c6013b4082ed94430d7,CHEER,499.1949999,1022.9,CHEER
60bc0c6013b4082ed94430d7,FOREST,499.7449999,1515.065,FOREST
