Participant,Prime,Prime_Duration,rt,Response
60bbf45003c586668c7defb8,PIAZZA,492.6,2781.7,PIZZA
60bbf45003c586668c7defb8,SPUN,493.1,1829,SPUN
60bbf45003c586668c7defb8,MORAL,493.1,833.3,MORAL
60bbf45003c586668c7defb8,KEEP,493,882.1,KEEP
60bbf45003c586668c7defb8,SHAVE,493,835,SHAVE
60bbf45003c586668c7defb8,STARK,493.1,1349.9,STARK
60bbf45003c586668c7defb8,HOSTEL,494.5,2576.4,HOSTEL
60bbf45003c586668c7defb8,TOTALLY,492.9,1979.1,TOTALLY
60bbf45003c586668c7defb8,UNEASY,493.1,1251.7,UNEASY
60bbf45003c586668c7defb8,MIDLAND,493,1044.1,MIDLAND
60bbf45003c586668c7defb8,LYNX,493.1,1528.6,LYNX
60bbf45003c586668c7defb8,VODKA,493,1239.4,VOKDA
60bbf45003c586668c7defb8,WIND,495.6,2965.3,WIND
60bbf45003c586668c7defb8,SNAP,493,1257,SNAP
60bbf45003c586668c7defb8,FAUNA,493.1,1417.2,FAUNA
60bbf45003c586668c7defb8,FLAK,493.2,932.8,FLAK
60bbf45003c586668c7defb8,REACTOR,493.1,1310.6,REACTOR
60bbf45003c586668c7defb8,TRAITOR,493,1897.7,TRAITOR
60bbf45003c586668c7defb8,PEEP,493,986.2,PEEP
60bbf45003c586668c7defb8,CHEER,493,1152.7,CHEER
60bbf45003c586668c7defb8,MEET,493.2,824.7,MEET
60bbf45003c586668c7defb8,DAMAGE,493.1,1201.6,DAMAGE
60bbf45003c586668c7defb8,SPAN,493.1,1106.1,SPAN
60bbf45003c586668c7defb8,SUIT,493,784.7,SUIT
60bbf45003c586668c7defb8,CHEAT,492.9,881.8,CHEAT
60bbf45003c586668c7defb8,FOREST,493.2,1094.5,FOREST
60bbf45003c586668c7defb8,CLAW,493.1,808.7,CLWA
60bbf45003c586668c7defb8,CORNER,493.6,1497.3,CORNER
60bbf45003c586668c7defb8,TRIVIA,493.1,1175.8,TRIVIA
60bbf45003c586668c7defb8,SPUNK,492.4,1111.2,SPUNK
60bbf45003c586668c7defb8,RESUME,493,1020.7,RESUME
60bbf45003c586668c7defb8,MUZZLE,492.9,1312.9,MUZZLE
60bbf45003c586668c7defb8,PULL,492.9,902.7,PULL
60bbf45003c586668c7defb8,OPTION,493,1534.6,OPTION
60bbf45003c586668c7defb8,VOID,493,597.2,XXXXX
60bbf45003c586668c7defb8,CEASE,492.3,937.6,CEASE
60bbf45003c586668c7defb8,EFFIGY,493,2703.6,EFIGGY
60bbf45003c586668c7defb8,LEND,493.4,543.9,LEND
60bbf45003c586668c7defb8,FREAK,493.1,974.8,FREAK
60bbf45003c586668c7defb8,ERUPT,493,1133.7,ERUPT
