Participant,Prime,Prime_Duration,rt,Response
60ae6e0771c7c33e58e5f012,SPUN,500.1,3184,SPUN
60ae6e0771c7c33e58e5f012,ERUPT,500.1,3267.4,ERUPT
60ae6e0771c7c33e58e5f012,REACTOR,500.4,2383.4,REACTOR
60ae6e0771c7c33e58e5f012,CHEAT,499.9,2049.6,CHEAT
60ae6e0771c7c33e58e5f012,CORNER,500.1,1700.1,CORNER
60ae6e0771c7c33e58e5f012,CHEER,499.9,1367,CHEER
60ae6e0771c7c33e58e5f012,CEASE,499.6,1416.1,CEASE
60ae6e0771c7c33e58e5f012,LEND,500.4,1149.6,LEND
60ae6e0771c7c33e58e5f012,SNAP,499.9,2348.9,SNAP
60ae6e0771c7c33e58e5f012,SPUNK,500,1849.5,SPUNK
60ae6e0771c7c33e58e5f012,TRAITOR,499.6,4166.1,TRAITOR
60ae6e0771c7c33e58e5f012,CLAW,499.7,1333.2,CLAW
60ae6e0771c7c33e58e5f012,VOID,500.1,1350.3,VOID
60ae6e0771c7c33e58e5f012,UNEASY,499.2,2132.9,UNEASY
60ae6e0771c7c33e58e5f012,RESUME,499.8,1680.8,RESUME
60ae6e0771c7c33e58e5f012,PULL,500,1249.7,PULL
60ae6e0771c7c33e58e5f012,FOREST,499.7,2449.3,FOREST
60ae6e0771c7c33e58e5f012,TRIVIA,488.2,1366.7,TRIVIA
60ae6e0771c7c33e58e5f012,MUZZLE,500.5,1883.3,MUZZLE
60ae6e0771c7c33e58e5f012,MEET,500.6,1191.2,MEET
60ae6e0771c7c33e58e5f012,PIAZZA,500,6683.3,PIAZZA
60ae6e0771c7c33e58e5f012,FAUNA,500.2,1049.7,FAUNA
60ae6e0771c7c33e58e5f012,OPTION,500,3550.1,OPTION
60ae6e0771c7c33e58e5f012,STARK,500,1683.8,STARK
60ae6e0771c7c33e58e5f012,FLAK,500.5,999.9,FLAK
60ae6e0771c7c33e58e5f012,MORAL,499.8,1383.8,MORAL
60ae6e0771c7c33e58e5f012,KEEP,500,2589.4,KEEP
60ae6e0771c7c33e58e5f012,LYNX,500,2216.7,LYNX
60ae6e0771c7c33e58e5f012,VODKA,500.5,1833.3,VODKA
60ae6e0771c7c33e58e5f012,SPAN,500.4,1216.6,SPAN
60ae6e0771c7c33e58e5f012,MIDLAND,499.7,1949.5,MIDLANDS
60ae6e0771c7c33e58e5f012,EFFIGY,500,4750.1,EFFIGGY
60ae6e0771c7c33e58e5f012,WIND,499.6,1500.2,WIND
60ae6e0771c7c33e58e5f012,PEEP,500.4,1150.5,PEEP
60ae6e0771c7c33e58e5f012,HOSTEL,500.4,3133.5,HOSTEL
60ae6e0771c7c33e58e5f012,DAMAGE,500,1283.9,DAMAGE
60ae6e0771c7c33e58e5f012,SUIT,499.7,1200,SUIT
60ae6e0771c7c33e58e5f012,FREAK,500.2,2233.4,FREAK
60ae6e0771c7c33e58e5f012,TOTALLY,499.9,1584.3,TOTALLY
60ae6e0771c7c33e58e5f012,SHAVE,500,1250.2,SHAVE
