participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,DAGGER,1786.37,firstword,firstword,,1,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,BIRD,1950.93,BIRD,Identical,499.58,2,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,ORANGE,3698.065,JAIL,Identical,499.75,3,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,JAIL,1766.785,BABY,Unrelated,500.69,4,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,CLAM,3469.415,BREAD,Unrelated,501.88,5,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,GREEN,4485.94,SAND,Related,498.8,6,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,SWORD,6581.385,YUCK,Related,499.625,7,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,STAR,5416.88,PICKLE,Identical,499.805,8,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,CRACKER,4316.265,SHEETS,Identical,499.785,9,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,LAWYER,3836.475,TULIP,Related,500.11,10,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8002.06,STEPS,Related,499.37,11,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,MONEY,2669.185,CLIMB,Unrelated,499.185,12,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,SMOOTH,5781.695,NICKEL,Identical,502.25,13,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,GUITAR,7469.445,KNIT,Unrelated,500.865,14,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.93,HEAD,Unrelated,488.43,15,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,WORK,7652.035,TALE,Related,499.47,16,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,NEPHEW,2085.935,NEPHEW,Identical,501.99,17,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,STOP,6216.38,IMAGINE,Related,499.85,18,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8002.26,ARMS,Unrelated,498.79,19,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7997.625,ALTER,Related,500.66,20,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,GLORY,2836.54,SELLER,Identical,499.77,21,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,1701.53,STUPID,Unrelated,501.75,22,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.67,ROSE,Unrelated,502.225,23,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,EGGS,1434.52,WEST,Identical,498.15,24,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.765,TABLE,Related,498.885,25,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.765,LEFT,Related,498.27,26,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,BEACH,6802.305,BROOK,Related,500.185,27,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8002.87,BIKE,Unrelated,497.995,28,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.775,EXPLODE,Unrelated,500.395,29,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,LENGTH,5136.48,INTAKE,Related,499.705,30,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7997.875,MELLOW,Related,499.9699999,31,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.685,HORN,Identical,499.67,32,1
60acc469b4845c7d7727a670,1,2021-06-01_23h07.00.439,XL1.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.67,BAIT,Related,499.965,33,1
