"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"CASTLE",2522.47,"Studied",20,2,NA,"26","Related","DENIM","JEANS","MOAT"
"BABY",3298.49,"Studied",10,1,NA,"8","Unrelated","GROSS",NA,NA
"SPOTS",3178.96,"Studied",12,1,"Identical","28","Unrelated","BOMB",NA,NA
"DOCTOR",2759.33,"Studied",13,1,NA,"10","Unrelated","GLORY",NA,NA
"TOWN",4778.07,"Studied",21,1,NA,"19","Related","TIMBER","WOOD",NA
"MOUNTAIN",4858.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KING",7998.83,NA,NA,NA,NA,"33","Unrelated","FIVE",NA,NA
"SHEEP",7997.81,"Studied",28,1,"Identical","36,39","Unrelated","GUITAR",NA,NA
"MAD",5138.575,"Studied",36,2,NA,"6","Identical","SILK",NA,NA
"ONCE",1619.1,"Studied",1,2,NA,"11","Related","CLEVER","SMART",NA
"WANT",1859.15,"Studied",2,2,NA,"15","Unrelated","SHOES",NA,NA
"CAKE",1719.03,"Studied",3,2,NA,"16","Related","SCRATCH","ITCH",NA
"OVEN",1538.905,"Studied",16,2,NA,"17","Identical","COPY",NA,NA
"FIRE",3978.37,"Studied",21,2,"Identical","19","Identical","GLASSES",NA,NA
"MAID",2398.915,"Studied",37,2,NA,"5","Unrelated","KISS",NA,NA
"SOFT",2018.835,"Studied",10,2,NA,"12,28","Unrelated","GHOST",NA,NA
"SWEET",2098.91,NA,NA,NA,NA,"41","Unrelated","INHALE",NA,NA
"CHURCH",3678.45,"Studied",14,3,NA,"20","Identical","MUSIC",NA,NA
"SOUR",1838.25,"Studied",16,3,NA,"7,16","Identical","FIND",NA,NA
"JACKET",7998.475,"Studied",5,3,NA,"6","Identical","SMELL",NA,NA
"SING",7998.49,"Studied",6,3,NA,"19","Related","CHOIR","SING","CHOIR"
"MUSIC",2199.36,NA,NA,NA,"Identical","37","Identical","CHOOSE",NA,NA
"WRITE",2939.29,"Studied",29,1,NA,"18,35","Identical","SPOTS",NA,NA
"KNIT",7998.105,"Studied",31,1,NA,"17","Identical","SHIRT",NA,NA
"WOODS",7998.505,NA,NA,NA,NA,"29","Unrelated","TWELVE",NA,NA
"STRANGE",7998.04,"Studied",27,3,"Identical","10","Unrelated","NAVY",NA,NA
"SNEEZE",7998.35,"Studied",31,2,NA,"8","Identical","PLAN",NA,NA
