RecalledWord,StudyPosition,Block
SOUR,1,1
TREE,2,1
BOARD,3,1
HAIR,4,1
LOSE,5,1
STREET,6,1
ROOF,7,1
TALK,8,1
SICK,9,1
YEAR,10,1
LETTUCE,11,1
TAKE,12,1
JACKET,13,1
VOLCANO,14,1
DRESS,15,1
CHOOSE,16,1
WARM,17,1
BREAK,18,1
MAYBE,19,1
HAPPY,20,1
LOVE,21,1
CHURCH,22,1
NONE,23,1
FIND,24,1
SING,25,1
PROBLEM,26,1
STORE,27,1
BELL,28,1
COLLECT,29,1
SMELL,30,1
LAUGH,31,1
DESERT,32,1
STICKY,33,1
MUSIC ,34,1
CLEAR,35,1
SWORD,36,1
MAGIC,37,1
FOOD,38,1
HEAR,39,1
GAME,40,1
SHIP,41,1
STRANGE,42,1
SAME,1,2
NECK,2,2
STAMP,3,2
VOTE,4,2
DRUGS,5,2
RENT,6,2
SHERIFF,7,2
THANKS,8,2
REAL,9,2
HATE,10,2
CARD,11,2
PIECE,12,2
MANY,13,2
CLOWN,14,2
PACKAGE,15,2
KNIFE,16,2
WRONG,17,2
SLIDE,18,2
TOCK,19,2
QUIET,20,2
CHILD,21,2
BUSH,22,2
THIN,23,2
PURPOSE,24,2
MARRY,25,2
POTATO,26,2
DISAGREE,27,2
SCISSORS,28,2
SHALLOW,29,2
SPIT,30,2
SILVER,31,2
TRAILER,32,2
DRAW,33,2
ANNOY,34,2
YOUNG,35,2
EXACT,36,2
TOOL,37,2
DEATH,38,2
STRIPE,39,2
PLANE ,40,2
RAIN,41,2
EXCUSE,42,2
STEAL,1,3
RULE,2,3
HEAD,3,3
SKIN,4,3
PENNY,5,3
WRITE,6,3
CELL,7,3
NIGHTS,8,3
SHIRT,9,3
STRESS,10,3
STING,11,3
EXPLODE,12,3
GRAND,13,3
CLASS,14,3
UNDER,15,3
SHEEP,16,3
SELF,17,3
FAKE,18,3
GUILT,19,3
LIGHT,20,3
KNIT,21,3
REPEAT,22,3
BREAD,23,3
DOCTOR,24,3
TOWN,25,3
WOOD,26,3
STUPID,27,3
CLIMB,28,3
TOUCH,29,3
MATH,30,3
SPOTS,31,3
MILK,32,3
TOOTH,33,3
BABY,34,3
MOVE,35,3
ARMS,36,3
BIKE,37,3
SUBJECT,38,3
GRAVE,39,3
ROSE,40,3
BRAIN,41,3
PROPER,42,3
LARGE,1,4
FIRE,2,4
SMALL,3,4
COPY,4,4
MAID,5,4
MINIMUM,6,4
ITCH,7,4
HELLO,8,4
LETTER,9,4
MONKEY,10,4
EFFECT,11,4
ENGLISH,12,4
OVEN,13,4
BALL ,14,4
JEANS,15,4
PRIDE,16,4
SURE,17,4
SLEEP,18,4
PENCIL,19,4
ONCE,20,4
SOFT,21,4
BANK,22,4
MAD,23,4
CASTLE,24,4
SMART,25,4
ALLOW,26,4
WANT,27,4
BOSS,28,4
CAKE,29,4
NINE,30,4
SPICE,31,4
TIRED,32,4
FRONT,33,4
SILK,34,4
UNCLEAR,35,4
PAPER,36,4
WATER,37,4
SNEEZE,38,4
PLAN,39,4
GLASSES,40,4
CARRY,41,4
FINISH,42,4
