Participant,Prime,Prime_Duration,rt,Response
RF2,CHEER,49.555,2904.31,XXXXX
RF2,CEASE,49.5,395.535,XXXXX
RF2,FLAK,49.975,1583.98,FLAKE
RF2,TOTALLY,51.88,2020.885,XXXXX
RF2,WIND,50.565,955.625,WIND
RF2,PIAZZA,50.05,1518.86,PLAZA
RF2,TRIVIA,51.065,700.875,XXXXX
RF2,MUZZLE,49.31,467.675,XXXXX
RF2,DAMAGE,50.87,621.24,XXXXX
RF2,LYNX,50.005,2803.385,LINK
RF2,MEET,50.23,451.275,XXXXX
RF2,STARK,51.65,1518.515,STARS
RF2,HOSTEL,50.43,591.615,XXXXX
RF2,PULL,50.21,1284.24,PUCK
RF2,REACTOR,49.53,682.795,XXXXX
RF2,CLAW,50.235,1340.485,CLAW
RF2,RESUME,50,922.45,XXXXX
RF2,OPTION,50.08,7468.85,OPTION
RF2,FOREST,49.59,1666.64,FOREST
RF2,CHEAT,49.7,457.86,XXXXX
RF2,CORNER,49.44,567.125,XXXXX
RF2,UNEASY,45.39,824.94,XXXXX
RF2,FREAK,49.75,1872.04,FREAK
RF2,SUIT,50.365,586.135,XXXXX
RF2,MIDLAND,49.025,1250.24,XXXXX
RF2,VOID,49.965,455.1,XXXXX
RF2,KEEP,50.165,1148.015,XXXXX
RF2,ERUPT,49.635,752.165,XXXXX
RF2,VODKA,50.99,1136.8,XXXXX
RF2,MORAL,49.52,921.37,XXXXX
RF2,PEEP,49.985,1389.105,SLEEP
RF2,FAUNA,48.53,1204.3,XXXXX
RF2,TRAITOR,48.43,634.1,XXXXX
RF2,SPUNK,50.24,534.925,XXXXX
RF2,LEND,50.285,791.6,LEM
RF2,EFFIGY,49.705,689.35,XXXXX
RF2,SPAN,49.94,1922.01,SPAN
RF2,SHAVE,49.23,455.775,XXXXX
RF2,SPUN,49.97499999,475.62,XXXXX
RF2,SNAP,50.08,2092.515,SNAP
