"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"FIVE",6050.825,"Studied",42,3,NA,"2","Unrelated","ALLOW",NA,NA
"NUMBER",1416.12,"Studied",38,2,NA,"16","Identical","JAIL",NA,NA
"",8001.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIDNAP",3998.08,"Studied",3,4,NA,"7","Identical","SPIDER",NA,NA
"PLANT",1281.6,"Studied",23,1,NA,"8","Unrelated","CLOWN",NA,NA
"WHOLE",2383.845,"Studied",15,1,NA,"3,12","Related","LOST","FOUND",NA
"GIRLS",2567.02,"Studied",24,1,"Identical","9","Unrelated","VOTE",NA,NA
"DREAM",1934.015,"Studied",15,2,NA,"11","Identical","TWELVE",NA,NA
"BOMB",1298.65,"Studied",10,2,NA,"12","Identical","CHANGE",NA,NA
"FEAR",1232.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORGANE",1554.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORANGE",1502.45,"Studied",17,2,NA,"3","Unrelated","RULE",NA,NA
"FISH",1803.915,"Studied",1,2,NA,"2","Unrelated","SELF",NA,NA
"HORN",4653.105,"Studied",24,2,NA,"23","Unrelated","SHEEP",NA,NA
"PURPLE",2449.655,"Studied",30,4,NA,"9","Unrelated","WARM",NA,NA
"BLUE",1633.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWEATER",2582.82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPOON",3300.39,"Studied",2,1,NA,"2,17","Unrelated","TOOL",NA,NA
"ROCK",1533.805,"Studied",27,1,"Identical","18,27","Related","PLUS","MINUS",NA
"CORAL",2651.03,"Studied",1,1,NA,"1","firstword","firstword",NA,NA
"",8001.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BALLET",1586.535,"Studied",10,4,NA,"11","Related","BOOK","READ",NA
"FIRST",1565.45,"Studied",11,4,NA,"23","Unrelated","CLEAR",NA,NA
"TENNIS",7082.495,"Studied",35,4,NA,"12","Unrelated","MAYBE",NA,NA
"",8001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7990.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7989.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8000.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8001.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DREAM",7999.87,"Studied",15,2,NA,"11","Identical","TWELVE",NA,NA
"",8000.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAIN",3535.165,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OFFICE",7967.275,"Studied",38,1,"Identical","20","Related","HOUR","MINUTE",NA
"TWELVE",3049.56,"Studied",20,2,"Identical","18","Related","CLOAK","DAGGER",NA
"NEPHEW",1684.46,"Studied",18,2,NA,"17,25","Identical","STREAM",NA,NA
"AUNT",1268.38,NA,NA,NA,"Related",NA,NA,NA,NA,NA
"QUEEN",1218.985,"Studied",4,1,NA,"15","Unrelated","CARD",NA,NA
"MONARCH",1566.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8005.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIGHT",1534.405,"Studied",26,2,NA,"6","Unrelated","GUILT",NA,NA
"STAIRS",1818.89,"Studied",5,2,NA,"7","Unrelated","BABY",NA,NA
"",8000.075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAMP",1216.925,"Studied",26,3,NA,"23","Unrelated","EFFECT",NA,NA
"HOTEL",1101.29,"Studied",25,3,NA,"24","Unrelated","SILK",NA,"SUITE"
"NIGHT",1931.7,NA,NA,NA,NA,"27","Unrelated","FRONT",NA,NA
"STARS",968.715,"Studied",28,3,NA,"26","Related","TEACH","LEARN",NA
"",8000.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FISH",4866.93,"Studied",1,2,NA,"2","Unrelated","SELF",NA,NA
"GLOOMY",6986.545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COVE",6602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THROW",2672.18,"Studied",21,1,"Identical",NA,NA,NA,NA,NA
"",8002.175,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NOSE",7366.645,"Studied",40,4,NA,"2","Identical","WILD",NA,NA
"FACE",5222.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEWS",2900.895,"Studied",4,4,NA,"8","Unrelated","DESERT",NA,NA
