RecalledWord,StudyPosition,Block
MANY,1,1
REAL,2,1
HATE,3,1
SAME,4,1
QUIET,5,1
VOTE,6,1
SILVER,7,1
DEATH,8,1
TOCK,9,1
THIN,10,1
POTATO,11,1
PURPOSE,12,1
SHALLOW,13,1
STAMP,14,1
SHERIFF,15,1
MARRY,16,1
CLOWN,17,1
THANKS,18,1
TRAILER,19,1
CHILD,20,1
STRIPE,21,1
PLANE ,22,1
KNIFE,23,1
WRONG,24,1
TOOL,25,1
EXACT,26,1
SCISSORS,27,1
RENT,28,1
YOUNG,29,1
DRUGS,30,1
ANNOY,31,1
RAIN,32,1
CARD,33,1
PIECE,34,1
SPIT,35,1
PACKAGE,36,1
EXCUSE,37,1
BUSH,38,1
SLIDE,39,1
DISAGREE,40,1
NECK,41,1
DRAW,42,1
BREAD,1,2
HEAD,2,2
GRAND,3,2
CLIMB,4,2
GUILT,5,2
ROSE,6,2
UNDER,7,2
GRAVE,8,2
KNIT,9,2
TOOTH,10,2
SPOTS,11,2
CELL,12,2
DOCTOR,13,2
BIKE,14,2
STEAL,15,2
LIGHT,16,2
ARMS,17,2
PENNY,18,2
RULE,19,2
SKIN,20,2
BRAIN,21,2
TOUCH,22,2
NIGHTS,23,2
PROPER,24,2
SUBJECT,25,2
STUPID,26,2
SHIRT,27,2
REPEAT,28,2
STRESS,29,2
WOOD,30,2
SELF,31,2
EXPLODE,32,2
BABY,33,2
SHEEP,34,2
MILK,35,2
MOVE,36,2
WRITE,37,2
FAKE,38,2
MATH,39,2
STING,40,2
TOWN,41,2
CLASS,42,2
GLASSES,1,3
SMALL,2,3
CAKE,3,3
MONKEY,4,3
ITCH,5,3
BANK,6,3
MAD,7,3
SMART,8,3
ALLOW,9,3
HELLO,10,3
FRONT,11,3
UNCLEAR,12,3
ENGLISH,13,3
PAPER,14,3
SOFT,15,3
WANT,16,3
EFFECT,17,3
SURE,18,3
SPICE,19,3
MINIMUM,20,3
PRIDE,21,3
PENCIL,22,3
CASTLE,23,3
MAID,24,3
BOSS,25,3
JEANS,26,3
WATER,27,3
LETTER,28,3
PLAN,29,3
TIRED,30,3
SILK,31,3
SLEEP,32,3
BALL ,33,3
COPY,34,3
SNEEZE,35,3
NINE,36,3
ONCE,37,3
CARRY,38,3
LARGE,39,3
FIRE,40,3
OVEN,41,3
FINISH,42,3
STRANGE,1,4
JACKET,2,4
TAKE,3,4
SOUR,4,4
MAGIC,5,4
HAPPY,6,4
FOOD,7,4
PROBLEM,8,4
HEAR,9,4
GAME,10,4
VOLCANO,11,4
FIND,12,4
DRESS,13,4
LAUGH,14,4
SMELL,15,4
TALK,16,4
COLLECT,17,4
STORE,18,4
DESERT,19,4
ROOF,20,4
SWORD,21,4
MUSIC ,22,4
YEAR,23,4
LOSE,24,4
BREAK,25,4
BELL,26,4
SHIP,27,4
HAIR,28,4
LETTUCE,29,4
CHOOSE,30,4
BOARD,31,4
SICK,32,4
STREET,33,4
STICKY,34,4
WARM,35,4
SING,36,4
NONE,37,4
TREE,38,4
CLEAR,39,4
CHURCH,40,4
LOVE,41,4
MAYBE,42,4
