RecalledWord,StudyPosition,Block
SHIP,1,1
SWORD,2,1
SING,3,1
PROBLEM,4,1
LOVE,5,1
HEAR,6,1
TAKE,7,1
STORE,8,1
HAIR,9,1
GAME,10,1
LOSE,11,1
JACKET,12,1
NONE,13,1
WARM,14,1
FOOD,15,1
DRESS,16,1
COLLECT,17,1
LAUGH,18,1
MAGIC,19,1
BELL,20,1
LETTUCE,21,1
DESERT,22,1
STRANGE,23,1
STREET,24,1
SMELL,25,1
BREAK,26,1
TREE,27,1
FIND,28,1
VOLCANO,29,1
CHOOSE,30,1
STICKY,31,1
MAYBE,32,1
ROOF,33,1
CLEAR,34,1
SICK,35,1
BOARD,36,1
CHURCH,37,1
YEAR,38,1
SOUR,39,1
TALK,40,1
HAPPY,41,1
MUSIC ,42,1
TOCK,1,2
QUIET,2,2
PIECE,3,2
THIN,4,2
SHALLOW,5,2
PURPOSE,6,2
SCISSORS,7,2
EXCUSE,8,2
ANNOY,9,2
RENT,10,2
SHERIFF,11,2
DRAW,12,2
TRAILER,13,2
CHILD,14,2
CLOWN,15,2
SAME,16,2
TOOL,17,2
STAMP,18,2
CARD,19,2
POTATO,20,2
VOTE,21,2
MARRY,22,2
MANY,23,2
SPIT,24,2
DRUGS,25,2
WRONG,26,2
HATE,27,2
STRIPE,28,2
SILVER,29,2
EXACT,30,2
NECK,31,2
REAL,32,2
THANKS,33,2
PLANE ,34,2
DEATH,35,2
KNIFE,36,2
RAIN,37,2
SLIDE,38,2
BUSH,39,2
PACKAGE,40,2
YOUNG,41,2
DISAGREE,42,2
PENNY,1,3
WRITE,2,3
MILK,3,3
GRAND,4,3
GRAVE,5,3
UNDER,6,3
PROPER,7,3
CLASS,8,3
TOOTH,9,3
MATH,10,3
SHEEP,11,3
SKIN,12,3
SUBJECT,13,3
MOVE,14,3
STEAL,15,3
TOWN,16,3
CLIMB,17,3
TOUCH,18,3
EXPLODE,19,3
STING,20,3
HEAD,21,3
FAKE,22,3
LIGHT,23,3
DOCTOR,24,3
STRESS,25,3
STUPID,26,3
BRAIN,27,3
RULE,28,3
KNIT,29,3
BIKE,30,3
CELL,31,3
BREAD,32,3
SELF,33,3
ARMS,34,3
NIGHTS,35,3
SPOTS,36,3
BABY,37,3
REPEAT,38,3
GUILT,39,3
ROSE,40,3
WOOD,41,3
SHIRT,42,3
TIRED,1,4
UNCLEAR,2,4
SMALL,3,4
FINISH,4,4
SOFT,5,4
MONKEY,6,4
PENCIL,7,4
OVEN,8,4
BANK,9,4
JEANS,10,4
EFFECT,11,4
MAD,12,4
SILK,13,4
CAKE,14,4
ALLOW,15,4
CASTLE,16,4
SURE,17,4
HELLO,18,4
FIRE,19,4
PAPER,20,4
SPICE,21,4
MAID,22,4
COPY,23,4
WANT,24,4
ONCE,25,4
BOSS,26,4
GLASSES,27,4
LARGE,28,4
LETTER,29,4
ITCH,30,4
NINE,31,4
SMART,32,4
FRONT,33,4
SLEEP,34,4
ENGLISH,35,4
SNEEZE,36,4
MINIMUM,37,4
PLAN,38,4
BALL ,39,4
WATER,40,4
CARRY,41,4
PRIDE,42,4
