"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"NOISE","slash",1.82931,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",6,4,NA,NA,NA,NA,"SOUND",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"STORY","z",1.198915,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",25,3,NA,NA,NA,NA,"TALE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TIGHT","z",0.86527,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",41,4,NA,NA,NA,NA,"LOOSE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SICK","z",1.29864,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"GRASS","slash",1.399365,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",34,2,NA,"Unrelated","PENCIL",NA,"WEED","39",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"SING","z",0.998045,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"WORK","slash",0.831905,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",11,3,NA,"Unrelated","CLIMB",NA,"CHORE","28","14","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"PHONE","slash",0.915895,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",6,2,NA,"Related","AFTER","BEFORE",NA,"5",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"OFFICE","z",1.019525,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",10,2,NA,NA,NA,NA,"POST",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CRACKER","slash",0.748015,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",2,3,NA,"Related","ROUGH","SMOOTH","SALTINE","6","9,58","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"FROG","z",1.535665,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",12,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SQUARE","z",0.879965,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",22,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"PAIN","z",0.864515,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",15,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SMOOTH","z",0.812145,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",13,3,NA,NA,NA,NA,"ROUGH",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"JACKET","z",0.825345,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"DEVIL","z",1.351885,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",31,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"WAITER","slash",1.245635,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",12,1,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"ALLOW","slash",0.885045,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHORT","slash",1.65702,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",35,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"CHEESE","z",1.29683,"AD3",1,"2020-10-02_08h09.43.281","DelayedExp","2020.1.3",60,"Studied",33,3,NA,"Related","LINEN","SHEETS",NA,"5",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
