RecalledWord,StudyPosition,Block
SLEEP,1,1
ONCE,2,1
FRONT,3,1
PLAN,4,1
MAID,5,1
LARGE,6,1
SPICE,7,1
BOSS,8,1
SILK,9,1
LETTER,10,1
JEANS,11,1
UNCLEAR,12,1
PRIDE,13,1
CAKE,14,1
GLASSES,15,1
MAD,16,1
MONKEY,17,1
COPY,18,1
BALL ,19,1
SMALL,20,1
OVEN,21,1
FINISH,22,1
SNEEZE,23,1
CASTLE,24,1
TIRED,25,1
SOFT,26,1
HELLO,27,1
PENCIL,28,1
ITCH,29,1
CARRY,30,1
EFFECT,31,1
SMART,32,1
BANK,33,1
PAPER,34,1
ALLOW,35,1
WATER,36,1
SURE,37,1
FIRE,38,1
MINIMUM,39,1
ENGLISH,40,1
WANT,41,1
NINE,42,1
TREE,1,2
GAME,2,2
MAGIC,3,2
FIND,4,2
SMELL,5,2
SOUR,6,2
SWORD,7,2
DESERT,8,2
SHIP,9,2
STREET,10,2
STICKY,11,2
MUSIC ,12,2
HAIR,13,2
SICK,14,2
STORE,15,2
JACKET,16,2
MAYBE,17,2
LOSE,18,2
ROOF,19,2
CLEAR,20,2
VOLCANO,21,2
TALK,22,2
CHOOSE,23,2
STRANGE,24,2
TAKE,25,2
HEAR,26,2
WARM,27,2
COLLECT,28,2
LOVE,29,2
SING,30,2
YEAR,31,2
HAPPY,32,2
FOOD,33,2
LETTUCE,34,2
CHURCH,35,2
BOARD,36,2
DRESS,37,2
BELL,38,2
NONE,39,2
PROBLEM,40,2
LAUGH,41,2
BREAK,42,2
TOCK,1,3
SHERIFF,2,3
DEATH,3,3
PACKAGE,4,3
YOUNG,5,3
POTATO,6,3
SHALLOW,7,3
TRAILER,8,3
CLOWN,9,3
CARD,10,3
WRONG,11,3
MANY,12,3
DRUGS,13,3
STAMP,14,3
THANKS,15,3
QUIET,16,3
NECK,17,3
ANNOY,18,3
SAME,19,3
RAIN,20,3
KNIFE,21,3
DRAW,22,3
PLANE ,23,3
SLIDE,24,3
STRIPE,25,3
HATE,26,3
PURPOSE,27,3
RENT,28,3
SILVER,29,3
EXCUSE,30,3
MARRY,31,3
VOTE,32,3
DISAGREE,33,3
REAL,34,3
THIN,35,3
BUSH,36,3
SCISSORS,37,3
TOOL,38,3
CHILD,39,3
PIECE,40,3
EXACT,41,3
SPIT,42,3
SELF,1,4
STRESS,2,4
SUBJECT,3,4
STUPID,4,4
ROSE,5,4
UNDER,6,4
BABY,7,4
GRAVE,8,4
FAKE,9,4
SPOTS,10,4
BREAD,11,4
WOOD,12,4
MOVE,13,4
WRITE,14,4
EXPLODE,15,4
KNIT,16,4
CELL,17,4
BRAIN,18,4
CLIMB,19,4
STEAL,20,4
SHEEP,21,4
TOUCH,22,4
TOWN,23,4
RULE,24,4
MILK,25,4
SKIN,26,4
TOOTH,27,4
GRAND,28,4
MATH,29,4
STING,30,4
NIGHTS,31,4
HEAD,32,4
DOCTOR,33,4
ARMS,34,4
LIGHT,35,4
BIKE,36,4
GUILT,37,4
REPEAT,38,4
CLASS,39,4
PENNY,40,4
PROPER,41,4
SHIRT,42,4
