RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
SHARK,z,1.285,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
CHURCH,slash,0.881,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
WHEAT,,,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SOAP,slash,1.918,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
WATER,,,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
STAIRS,slash,3.334,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
PLANE ,,,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SHOES,z,2.145,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SILVER,slash,1.721,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
OVEN,slash,3.794,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
CLUE,z,3.324,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SING,slash,1.61,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SCISSORS,slash,2.871,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
WORLD,z,3.168,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
DOCTOR,slash,1.275,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
MONEY,slash,2.308,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
BOARD,z,3.51,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
HORN,z,1.11,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
KISS,slash,2.508,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
BRAIN,slash,1.42,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SLIDE,z,2.771,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
POTATO,z,1.692,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
SHEEP,slash,1.537,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
MINOR,z,2.181,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
VERB,z,0.824,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
CLOWN,slash,1.787,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
ENTER,,,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
CELL,slash,1.273,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
TOES,z,1.378,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
MILK,slash,1.307,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
TEST,z,2.709,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
LETTUCE,z,1.184,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
MIDDLE,z,1.127,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
BELOW,z,1.192,LG,1,2020-08-26_20h58.47.523,DelayedExp,2020.1.3,60
