RecalledWord,StudyPosition,Block
WANT,1,1
BANK,2,1
MAID,3,1
BALL ,4,1
ONCE,5,1
ENGLISH,6,1
FRONT,7,1
WATER,8,1
MINIMUM,9,1
SNEEZE,10,1
HELLO,11,1
SOFT,12,1
FINISH,13,1
LARGE,14,1
GLASSES,15,1
PRIDE,16,1
MONKEY,17,1
COPY,18,1
SURE,19,1
OVEN,20,1
SLEEP,21,1
EFFECT,22,1
SPICE,23,1
SMALL,24,1
MAD,25,1
FIRE,26,1
NINE,27,1
JEANS,28,1
CARRY,29,1
UNCLEAR,30,1
ALLOW,31,1
BOSS,32,1
SILK,33,1
CAKE,34,1
PLAN,35,1
SMART,36,1
ITCH,37,1
CASTLE,38,1
TIRED,39,1
LETTER,40,1
PENCIL,41,1
PAPER,42,1
HAIR,1,2
WARM,2,2
DESERT,3,2
TAKE,4,2
LAUGH,5,2
MUSIC ,6,2
COLLECT,7,2
VOLCANO,8,2
FIND,9,2
SWORD,10,2
STORE,11,2
LETTUCE,12,2
JACKET,13,2
MAYBE,14,2
MAGIC,15,2
STICKY,16,2
STREET,17,2
LOVE,18,2
SHIP,19,2
SING,20,2
PROBLEM,21,2
TREE,22,2
SMELL,23,2
YEAR,24,2
SICK,25,2
LOSE,26,2
HEAR,27,2
SOUR,28,2
FOOD,29,2
TALK,30,2
BELL,31,2
GAME,32,2
BOARD,33,2
NONE,34,2
BREAK,35,2
ROOF,36,2
CHURCH,37,2
STRANGE,38,2
HAPPY,39,2
CHOOSE,40,2
CLEAR,41,2
DRESS,42,2
THANKS,1,3
SHALLOW,2,3
THIN,3,3
HATE,4,3
KNIFE,5,3
SCISSORS,6,3
TRAILER,7,3
PURPOSE,8,3
DRAW,9,3
POTATO,10,3
SILVER,11,3
STAMP,12,3
REAL,13,3
SHERIFF,14,3
SAME,15,3
PLANE ,16,3
BUSH,17,3
NECK,18,3
CHILD,19,3
TOOL,20,3
WRONG,21,3
RAIN,22,3
EXCUSE,23,3
VOTE,24,3
PIECE,25,3
STRIPE,26,3
SPIT,27,3
TOCK,28,3
RENT,29,3
CLOWN,30,3
DRUGS,31,3
QUIET,32,3
PACKAGE,33,3
MARRY,34,3
EXACT,35,3
YOUNG,36,3
CARD,37,3
MANY,38,3
DEATH,39,3
DISAGREE,40,3
ANNOY,41,3
SLIDE,42,3
MATH,1,4
SKIN,2,4
PENNY,3,4
STEAL,4,4
CLIMB,5,4
STRESS,6,4
GUILT,7,4
KNIT,8,4
GRAVE,9,4
RULE,10,4
PROPER,11,4
SHEEP,12,4
HEAD,13,4
TOUCH,14,4
EXPLODE,15,4
SUBJECT,16,4
STUPID,17,4
TOOTH,18,4
ARMS,19,4
MILK,20,4
TOWN,21,4
REPEAT,22,4
WRITE,23,4
DOCTOR,24,4
STING,25,4
SPOTS,26,4
ROSE,27,4
FAKE,28,4
NIGHTS,29,4
LIGHT,30,4
UNDER,31,4
WOOD,32,4
BRAIN,33,4
CLASS,34,4
GRAND,35,4
BABY,36,4
SHIRT,37,4
CELL,38,4
BIKE,39,4
BREAD,40,4
SELF,41,4
MOVE,42,4
