RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
WINTER,z,1.65345,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PLAN,z,2.96196,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BIRD,z,2.280645,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
COPY,slash,0.89842,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
LESS,z,1.516535,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
STOMACH,z,1.027805,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ARGUE,z,2.164215,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
WRITE,slash,1.0987,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
FENCE,z,1.99763,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
RULE,slash,1.03141,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BOARD,slash,1.38203,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
TOOL,z,1.11247,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
OVEN,slash,1.048725,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MAID,slash,0.93198,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ENGLISH,slash,1.18032,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NIGHTS,slash,0.732465,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CLOSE,slash,0.947865,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
WANT,slash,1.51451,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SOFT,z,1.13195,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
TRAILER,slash,1.09708,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SELLER,z,1.398235,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PROBLEM,z,2.480115,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
DOCTOR,slash,0.76816,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MARRY,slash,0.912025,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
GIRLS,z,1.03156,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CHURCH,slash,1.28178,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
EXCUSE,z,1.44771,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
INHALE,z,0.88004,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MEAN,z,1.53136,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SHALLOW,slash,0.8138,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
GROSS,z,1.23117,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
STATES,z,1.381185,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NINE,z,1.365545,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
LETTER,slash,0.98336,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BRANCH,z,0.9669,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CHANGE,slash,1.097995,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BIKE,slash,0.766335,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PURPOSE,z,1.297145,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
STAIRS,z,2.081885,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NEWS,z,0.93195,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
WORST,z,0.748525,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
WORLD,z,1.585435,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MAGIC,z,1.66325,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
OFFICE,z,1.26414,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CHEESE,slash,1.36352,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
STICKY,slash,1.048445,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BUSH,slash,0.750025,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SKIN,slash,1.232,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NOISE,z,0.9502,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SMOKE,z,0.84753,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
FINISH,slash,1.76542,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BANK,slash,0.71285,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
TRASH,z,1.464915,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
THIEF,z,1.29878,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BEACH,slash,0.76426,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
THREAD,z,0.8152,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
LEMON,z,0.81626,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
THIN,slash,1.48346,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SPIT,z,1.065245,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ARMS,slash,0.814005,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
FISH,z,0.93285,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
UNDER,z,0.79755,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SMALL,slash,0.89683,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NECK,slash,0.89838,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ORANGE,z,0.762665,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MOVE,z,0.863755,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CLOWN,slash,0.697685,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
STREET,slash,0.730305,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ANIMAL,z,1.21492,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SLEEP,slash,1.046635,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
GRAND,z,0.948895,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CHOOSE,slash,0.81482,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SELF,z,1.750915,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
QUART,z,0.96259,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CLAM,z,0.850955,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
UNCLE,z,1.16629,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BOSS,slash,0.748915,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
NEPHEW,z,0.68243,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
LAUGH,slash,0.747835,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
FROG,z,0.880155,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SEEK,z,0.94899,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
HOTEL,z,1.397785,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PLANT,z,1.16339,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CLIMB,slash,0.84707,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SHOVE,z,0.681145,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
DISAGREE,slash,1.24836,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
TOUCH,slash,1.13237,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
FAKE,z,1.36536,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
TOOTH,slash,0.964175,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CANDLE,z,1.047355,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CAMP,z,1.03215,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
ROCK,z,1.448805,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
DRUGS,z,1.046565,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SING,slash,1.448625,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
MONEY,z,0.944685,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
OUTTAKE,z,0.67963,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CLUE,z,1.31939,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SORRY,z,1.03012,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
LAKE,z,1.399845,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SHARK,slash,1.04847,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PIECE,z,0.699015,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
CANCER,z,1.315235,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
VERB,z,1.414385,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SOUR,z,1.61277,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
WATER,slash,1.11461,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PLANE ,slash,0.751195,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
BELOW,slash,1.43148,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
KIDNAP,z,0.74945,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
GUITAR,z,1.27843,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
PAPER,slash,0.947165,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
RIGHT,z,0.8636,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
THERE,z,1.24754,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
SNEEZE,slash,0.664245,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
DESERT,slash,0.950475,AS,1,2020-07-28_11h12.49.759,DelayedExp,2020.1.3,60
