DelayedWord,DelayedRT
VOLCANO,3079.69
POTATO,3045.995
VOTE,2128.52
CHOOSE,3046.475
TREE,2307.185
,7993.335
KNIFE,1800.56
DAGGER,2372.19
HATE,2526.76
DRUGS,5150.65
SWORD,2161.41
TOWN,4678.59
,7997.48
GAME,2074.16
LOSE,1915.67
TAKE,1886.33
TALK,1503.305
,8003.26
ROSE,3942.74
ARMS,2354.26
CASTLE,1965.65
PRIDE,1563.7
SILK,1900.99
CAKE,2508.315
NINE,1344.945
PIECE,2175.705
EXACT,1815.11
BUSH,1408.155
RAIN,1394.12
ANNOY,1492.12
SPIT,1550.995
,7993.675
CHOOSE,6325.18
SOUR,5168.375
SHIP,5251.405
BOARD,2638.885
LAUGH,2064.93
FOOD,1832.63
MARRY,3231.095
DRAW,1708.385
SAME,1587.45
REAL,1421.275
,8016.795
,8025.46
,7993.96
SHERIFF,4459.585
CHILD,3702.815
STRIPE,2671.49
TOUCH,2019.1
TALK,2626.86
WOOD,2500.12
EXPLODE,2359.475
,7990.995
SCISSORS,6209.47
CUT,3097.905
,7993.055
,8000.05
NECK,4438.92
WRONG,5201.21
HAPPY,1974.65
MONKEY,2227.34
BANK,1471.11
FIRE,2270.38
PAPER,1405.47
JEANS,1430.09
ANGRY,1682.2
ALLOW,1912.585
,8003.27
SMELL,6263.665
BELL,1495.34
,8007.825
,8005.45
STING,4389.61
,7989.595
FINGER,2258.185
,7996.52
,7990.74
,8003.09
,8006.665
BIKE,1430.765
PENNY,1994.165
SCHOOL,2010.49
,7989.645
,7997.4
LARGE,2551.585
,8004.49
,7990.4
BABY,2363.71
DOCTOR,5529.81
STEAL,2741.43
MATH,1374.635
,8004.585
,7995.85
,8005.655
LOVE,2377.895
,8004.88
CHURCH,2124.535
ROOF,2031.255
STORE,3115.4
,7997.625
