RecalledWord,StudyPosition,Block
SMELL,1,1
MAYBE,2,1
DESERT,3,1
SICK,4,1
BOARD,5,1
PROBLEM,6,1
CLEAR,7,1
JACKET,8,1
CHOOSE,9,1
FOOD,10,1
HEAR,11,1
SING,12,1
HAIR,13,1
WARM,14,1
BELL,15,1
VOLCANO,16,1
LOVE,17,1
LETTUCE,18,1
MAGIC,19,1
LOSE,20,1
COLLECT,21,1
FIND,22,1
MUSIC ,23,1
NONE,24,1
DRESS,25,1
TALK,26,1
STREET,27,1
SWORD,28,1
BREAK,29,1
STRANGE,30,1
HAPPY,31,1
CHURCH,32,1
GAME,33,1
LAUGH,34,1
STICKY,35,1
TREE,36,1
STORE,37,1
SHIP,38,1
TAKE,39,1
ROOF,40,1
YEAR,41,1
SOUR,42,1
DISAGREE,1,2
STRIPE,2,2
PACKAGE,3,2
RENT,4,2
CLOWN,5,2
THIN,6,2
PLANE ,7,2
MANY,8,2
ANNOY,9,2
PIECE,10,2
YOUNG,11,2
SHERIFF,12,2
QUIET,13,2
HATE,14,2
THANKS,15,2
REAL,16,2
TOOL,17,2
DEATH,18,2
EXACT,19,2
VOTE,20,2
TOCK,21,2
DRUGS,22,2
POTATO,23,2
DRAW,24,2
PURPOSE,25,2
TRAILER,26,2
SAME,27,2
SILVER,28,2
SLIDE,29,2
KNIFE,30,2
CHILD,31,2
STAMP,32,2
CARD,33,2
RAIN,34,2
MARRY,35,2
BUSH,36,2
NECK,37,2
SCISSORS,38,2
EXCUSE,39,2
WRONG,40,2
SHALLOW,41,2
SPIT,42,2
GUILT,1,3
ARMS,2,3
SPOTS,3,3
EXPLODE,4,3
UNDER,5,3
STEAL,6,3
TOOTH,7,3
SUBJECT,8,3
BREAD,9,3
GRAND,10,3
REPEAT,11,3
GRAVE,12,3
CLIMB,13,3
MATH,14,3
BABY,15,3
CLASS,16,3
STING,17,3
LIGHT,18,3
TOWN,19,3
SELF,20,3
TOUCH,21,3
MOVE,22,3
STRESS,23,3
HEAD,24,3
BIKE,25,3
CELL,26,3
BRAIN,27,3
PROPER,28,3
SKIN,29,3
WRITE,30,3
FAKE,31,3
NIGHTS,32,3
KNIT,33,3
SHEEP,34,3
DOCTOR,35,3
MILK,36,3
RULE,37,3
PENNY,38,3
WOOD,39,3
ROSE,40,3
STUPID,41,3
SHIRT,42,3
SNEEZE,1,4
LARGE,2,4
HELLO,3,4
EFFECT,4,4
UNCLEAR,5,4
WATER,6,4
PAPER,7,4
ONCE,8,4
NINE,9,4
TIRED,10,4
GLASSES,11,4
MONKEY,12,4
SMART,13,4
ITCH,14,4
SMALL,15,4
CASTLE,16,4
SOFT,17,4
FINISH,18,4
PENCIL,19,4
SPICE,20,4
BALL ,21,4
SURE,22,4
WANT,23,4
PLAN,24,4
LETTER,25,4
BANK,26,4
SLEEP,27,4
FIRE,28,4
FRONT,29,4
CAKE,30,4
BOSS,31,4
SILK,32,4
MAD,33,4
JEANS,34,4
OVEN,35,4
COPY,36,4
MINIMUM,37,4
MAID,38,4
ALLOW,39,4
CARRY,40,4
PRIDE,41,4
ENGLISH,42,4
