RecalledWord,StudyPosition,Block
TEETH,1,1
YOURS,2,1
SHORT,3,1
BEFORE,4,1
FINGER,5,1
THERE,6,1
CORAL,7,1
THROW,8,1
HORSE,9,1
MINUTE,10,1
QUEEN,11,1
WHERE,12,1
MEAN,13,1
CLOCK,14,1
LEAVES,15,1
ROCK,16,1
CANCER,17,1
SHARK,18,1
WHOLE,19,1
LEMON,20,1
QUART,21,1
OFFICE,22,1
FENCE,23,1
ANIMAL,24,1
MINUS,25,1
SPOON,26,1
ENTER,27,1
PHONE,28,1
CLOSE,29,1
TIGER,30,1
WORST,31,1
UNCLE,32,1
EARLY,33,1
GRASS,34,1
GIRLS,35,1
PLANT,36,1
PEPPER,37,1
FOUND,38,1
MUSCLE,39,1
SHOVE,40,1
BEHIND,41,1
DOLLAR,42,1
MONEY,1,2
FLOWER,2,2
BIRD,3,2
SELLER,4,2
NUMBER,5,2
TWELVE,6,2
JAIL,7,2
WEIGHT,8,2
STREAM,9,2
STORY,10,2
CHAIR,11,2
CHANGE,12,2
GUITAR,13,2
WORK,14,2
NICKEL,15,2
SONG,16,2
GROSS,17,2
SHEETS,18,2
SMOOTH,19,2
FISH,20,2
LENGTH,21,2
ORANGE,22,2
DAGGER,23,2
FRIGHT,24,2
PICKLE,25,2
NEPHEW,26,2
HORN,27,2
OUTTAKE,28,2
EGGS,29,2
GLORY,30,2
WEST,31,2
LAWYER,32,2
CLAM,33,2
STOP,34,2
BOMB,35,2
RIGHT,36,2
YELLOW,37,2
BEACH,38,2
CHEESE,39,2
CRACKER,40,2
STAIRS,41,2
DREAM,42,2
HOOP,1,3
BRIDE,2,3
STARS,3,3
WORLD,4,3
BELOW,5,3
MINOR,6,3
DEVIL,7,3
TRASH,8,3
SMOKE,9,3
LAND,10,3
FIVE,11,3
SOUTH,12,3
DUSK,13,3
SMILE,14,3
ROAD,15,3
GHOST,16,3
TIGHT,17,3
STOMACH,18,3
PRESENT,19,3
JUMP,20,3
HOTEL,21,3
DIRT,22,3
LAKE,23,3
GEEK,24,3
SWEET,25,3
SHOES,26,3
DEAF,27,3
KILL,28,3
CAMP,29,3
NOISE,30,3
FROG,31,3
PICTURE,32,3
TRAIN,33,3
POUND,34,3
BLACK,35,3
SWAMP,36,3
SORRY,37,3
KISS,38,3
LEARN,39,3
THIEF,40,3
DOOR,41,3
WHEAT,42,3
INHALE,1,4
KIDNAP,2,4
BALLET,3,4
STATES,4,4
WINTER,5,4
CLUE,6,4
TOES,7,4
SUPPER,8,4
SEEK,9,4
MIDDLE,10,4
BUCKET,11,4
BRANCH,12,4
NAVY,13,4
BUTTER,14,4
HUNGER,15,4
LOOK,16,4
WAITER,17,4
WILD,18,4
SLOW,19,4
PURPLE,20,4
TENNIS,21,4
CHAIN,22,4
MOST,23,4
TOUR,24,4
LESS,25,4
MOTHER,26,4
NOSE,27,4
FIRST,28,4
READ,29,4
CANDLE,30,4
THIRST,31,4
ARGUE,32,4
BORROW,33,4
THREAD,34,4
SPIDER,35,4
ALIVE,36,4
NEWS,37,4
SOAP,38,4
TEST,39,4
SQUARE,40,4
VERB,41,4
PAIN,42,4
