RecalledWord,StudyPosition,Block
YELLOW,1,1
LENGTH,2,1
SMOOTH,3,1
STOP,4,1
WEST,5,1
FISH,6,1
GROSS,7,1
NUMBER,8,1
HORN,9,1
STORY,10,1
BIRD,11,1
BOMB,12,1
FRIGHT,13,1
CHEESE,14,1
SHEETS,15,1
MONEY,16,1
NEPHEW,17,1
BEACH,18,1
EGGS,19,1
ORANGE,20,1
STAIRS,21,1
DREAM,22,1
GUITAR,23,1
CHANGE,24,1
CHAIR,25,1
GLORY,26,1
OUTTAKE,27,1
LAWYER,28,1
STREAM,29,1
WORK,30,1
WEIGHT,31,1
PICKLE,32,1
CRACKER,33,1
DAGGER,34,1
CLAM,35,1
JAIL,36,1
SELLER,37,1
SONG,38,1
FLOWER,39,1
TWELVE,40,1
RIGHT,41,1
NICKEL,42,1
WHEAT,1,2
BELOW,2,2
LEARN,3,2
LAND,4,2
SORRY,5,2
TRAIN,6,2
GEEK,7,2
THIEF,8,2
HOTEL,9,2
DEVIL,10,2
BLACK,11,2
JUMP,12,2
MINOR,13,2
CAMP,14,2
TRASH,15,2
STARS,16,2
SHOES,17,2
FROG,18,2
TIGHT,19,2
DIRT,20,2
HOOP,21,2
KILL,22,2
SMILE,23,2
SWAMP,24,2
DEAF,25,2
SMOKE,26,2
DOOR,27,2
STOMACH,28,2
POUND,29,2
FIVE,30,2
GHOST,31,2
PRESENT,32,2
SWEET,33,2
SOUTH,34,2
ROAD,35,2
KISS,36,2
LAKE,37,2
WORLD,38,2
NOISE,39,2
BRIDE,40,2
DUSK,41,2
PICTURE,42,2
NOSE,1,3
FIRST,2,3
ALIVE,3,3
STATES,4,3
PURPLE,5,3
SUPPER,6,3
SPIDER,7,3
LESS,8,3
TEST,9,3
HUNGER,10,3
BALLET,11,3
VERB,12,3
THIRST,13,3
PAIN,14,3
TOES,15,3
SLOW,16,3
NAVY,17,3
BRANCH,18,3
THREAD,19,3
CANDLE,20,3
BUTTER,21,3
BUCKET,22,3
SEEK,23,3
BORROW,24,3
READ,25,3
MOTHER,26,3
NEWS,27,3
SQUARE,28,3
CHAIN,29,3
TENNIS,30,3
SOAP,31,3
TOUR,32,3
WINTER,33,3
WILD,34,3
MIDDLE,35,3
MOST,36,3
LOOK,37,3
INHALE,38,3
WAITER,39,3
ARGUE,40,3
KIDNAP,41,3
CLUE,42,3
WHERE,1,4
THERE,2,4
EARLY,3,4
MINUS,4,4
CLOSE,5,4
MEAN,6,4
PLANT,7,4
DOLLAR,8,4
OFFICE,9,4
GIRLS,10,4
CORAL,11,4
ANIMAL,12,4
QUEEN,13,4
TIGER,14,4
TEETH,15,4
BEHIND,16,4
QUART,17,4
ENTER,18,4
WHOLE,19,4
LEMON,20,4
SHOVE,21,4
CANCER,22,4
PHONE,23,4
CLOCK,24,4
MUSCLE,25,4
BEFORE,26,4
THROW,27,4
YOURS,28,4
SPOON,29,4
UNCLE,30,4
SHORT,31,4
MINUTE,32,4
LEAVES,33,4
HORSE,34,4
GRASS,35,4
ROCK,36,4
FENCE,37,4
FOUND,38,4
PEPPER,39,4
FINGER,40,4
WORST,41,4
SHARK,42,4
