DelayedWord,DelayedRT
MILK,1615.925
MONARCH,1465.81
SILK,1182.675
MATH,999.92
TREE,5465.86
WATER,5117.01
,7999.825
,8000.165
,7999.72
STUPID,2933.255
HEAD,782.105
BABY,1033.025
GRAND,1032.645
BALL,1016.53
BOSS,900.565
,8000.11
,7999.59
UNDER,6398.65
,7999.79
,7999.09
,8001.41
,933.255
,499.735
,7999.2
SMALL,3550.185
LARGE,1815.41
,8000.795
,8000.14
,7999.56
,7999.91
,8000.23
,8000
,7999.605
,7999.085
UNCLEAR,4816.38
,7999.43
,8000.68
,7998.615
,8022.345
,7999.78
,8030.345
,8020.885
,8003.04
,8088.74
,4173.595
,7998.73
,8019.185
,8042.405
,8011.48
,4781.23
,7999.77
,8155.05
,7991.54
,8047.195
,8028.425
,8093.115
,8072.925
,8001.115
,8011.63
,1634.31
,316.61
,347.5299999
,380.345
,195.48
,231.2799999
,241.23
,7996.83
,63517.61
,2384.48
,7999.67
,7999.815
,55939.92
,70949.47
