"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"CLEAR","slash",2.43861,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",20,3,NA,"Unrelated","BUTTER",NA,"CLARIFY","38",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"BANK","slash",1.873355,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",11,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"THANKS","slash",1.81428,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",4,4,NA,"Related","YOUTH","YOUNG","PLEASE","25",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"KNIFE","slash",2.299685,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",38,4,NA,"Unrelated","LEAVES",NA,NA,"3",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"ROCK","z",2.41851,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"STOMACH","z",1.065215,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"RIGHT","slash",1.48521,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"BOARD","slash",0.82515,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",40,3,NA,"Unrelated","FIRST",NA,NA,"3,30",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"SWEET","slash",1.35651,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,"Unrelated","INHALE",NA,NA,"41","17","Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"THREAD","slash",1.416545,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"JEANS","slash",1.26027,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",41,2,NA,"Identical","MAYBE",NA,"DENIM","28","94","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Related"
"KIDNAP","slash",2.099345,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"MINUS","z",1.267005,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"OUTTAKE","z",2.16318,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SKIN","slash",1.296865,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,"Studied",1,1,NA,"Related","PEDAL","BIKE",NA,"13",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"STATES","z",2.32208,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"QUART","z",1.08107,"AA",1,"2020-08-30_13h27.33.644","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
