"DelayedWord","DelayedRT","Studied","StudyPosition","Block","ReportedPrimeFromDay1","Day1OutputPosition","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1"
"SHARK",4568.445,"Studied",13,2,"Identical","32","Identical","SHARK",NA,NA
"ROAD",5989.61,"Studied",18,4,NA,NA,NA,NA,NA,"HIGHWAY"
"TREE",4511.595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STO",7999.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7996.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PURPLE",6144.695,"Studied",17,1,"Identical","4","Identical","PURPLE",NA,NA
"YELLOW",1664.36,"Studied",18,3,"Identical","8","Identical","YELLOW",NA,NA
"QUEEN",4036.425,"Studied",30,2,NA,"15","Unrelated","NECK",NA,NA
"QUART",3203.545,"Studied",31,2,NA,"16","Related","BEST","WORST",NA
"MEAN",2575.53,"Studied",29,2,NA,"14","Unrelated","THANKS",NA,NA
"WEIGHT",8003.875,"Studied",21,3,"Identical","27","Identical","BEACH",NA,NA
"B",8250.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BELOW",2098.855,"Studied",39,4,NA,"9","Unrelated","SMALL",NA,NA
"STARS",2985.915,"Studied",10,4,"Identical","3","Identical","STARS",NA,NA
"",7995.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ORANGE",3456.78,"Studied",30,3,NA,"30","Unrelated","BREAD",NA,NA
"STAIRS",4381.61,"Studied",16,3,NA,"12","Related","SWISS","CHEESE",NA
"PLANT",1880.705,"Studied",6,2,NA,"3","Related","SEED","PLANT","SEED"
"SREAM",1766.585,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE",2876.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7994.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HORN",3881.09,"Studied",17,3,NA,"10","Unrelated","MATH",NA,NA
"",8000.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SELLER",5678.43,"Studied",31,3,NA,"16","Unrelated","BRAIN",NA,NA
"WE",8611.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WEST",2221.04,"Studied",36,3,NA,"4","Unrelated","KNIT",NA,NA
"WINTER",3237.525,"Studied",14,1,NA,"7","Unrelated","STORE",NA,NA
"",8032.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANIMAL",4885.42,"Studied",40,2,NA,"8","Unrelated","ANNOY",NA,NA
"",8030.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAGGER",1664.08,"Studied",37,3,NA,"24","Identical","WEIGHT",NA,NA
"MONEY",2068.38,"Studied",22,3,NA,"26","Identical","CRACKER",NA,NA
"CHANGE",4973.305,"Studied",23,3,NA,"28","Related","TALE","STORY","ALTER"
"CLAMS",2152.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CORAL",3352.62,"Studied",39,2,"Identical","12","Unrelated","SHERIFF",NA,NA
"",7994.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KILL",5667.915,"Studied",42,4,NA,"1,17","firstword","firstword",NA,NA
"KISS",1199.59,"Studied",27,4,NA,"18","Unrelated","COPY",NA,NA
"",8000.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SWEET",2184.445,"Studied",28,4,NA,"19","Unrelated","BOSS",NA,NA
"CAKE",6433.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7997.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STORM",7994.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FISH",5497.135,"Studied",39,3,NA,"5","Identical","RIGHT",NA,NA
"",8001.425,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7998.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7997.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLORY",1942.8,"Studied",1,3,"Identical","18","Unrelated","WOOD",NA,NA
"DOOR",3063.96,"Studied",21,4,NA,"20","Related","SKIP","JUMP",NA
"CLOSE",1817.565,"Studied",8,2,NA,"26","Unrelated","THIN",NA,"OPEN"
"SONG",7995.185,"Studied",28,3,NA,"20","Identical","LAWYER",NA,NA
"",7988.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAWYER",1769.14,"Studied",40,3,"Identical","31","Unrelated","SELF",NA,NA
"JAIL",1720.785,"Studied",42,3,NA,"1","firstword","firstword",NA,NA
"HOTEL",7996.445,"Studied",1,4,NA,"12","Related","GIFT","PRESENT",NA
"",7995.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7994.575,NA,NA,NA,NA,NA,NA,NA,NA,NA
