participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,SOUTH,8001.19,firstword,firstword,,1,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,BRIDE,8000.395,TOAD,Related,50.01499999,2,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,TRAIN,8000.32,MINIMUM,Unrelated,50.02999998,3,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,DIRT ,8002.05,OUNCE,Related,49.85000001,4,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,JUMP,7999.62,EFFECT,Unrelated,50.03000004,5,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,MINOR,8000.265,SURE,Unrelated,49.78499998,6,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,LAKE,8004.67,LAKE,Identical,52.07500001,7,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,TREE,8000.11,TENT,Related,49.59499999,8,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.655,MAID,Unrelated,48.68999997,9,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,HOTEL,8000.3,HOTEL,Identical,49.69499999,10,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,WORLD,7985.815,WORLD,Identical,70.42999996,11,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,MILK,7999.35,BELOW,Identical,48.77500003,12,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.52,APOLOGY,Related,50.14500004,13,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,MUSIC,7999.825,TIGHT,Identical,48.495,14,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7992.975,FRONT,Unrelated,48.30999998,15,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.505,SOCKS,Related,50.11499999,16,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.475,ONCE,Unrelated,48.92000003,17,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7988.805,GARBAGE,Related,49.88500004,18,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8008.365,SWAMP,Identical,48.71999996,19,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8001.91,ACRE,Related,49.08000003,20,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.005,DIRT,Identical,50.61499996,21,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.19,WHITE,Related,49.01000002,22,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7999.385,PRIDE,Unrelated,1.214999997,23,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.28,SLAY,Related,46.61999998,24,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7991.5,BOSS,Unrelated,49.16500003,25,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8002.3,DUSK,Identical,49.48499997,26,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,8000.145,MAD,Unrelated,49.64500002,27,1
AA2,1,2020-10-28_11h57.03.212,S1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7990.39,SMILE,Identical,49.73500001,28,1
