RecalledWord,StudyPosition,Block
SWAMP,1,1
DIRT,2,1
DOOR,3,1
FIVE,4,1
TRAIN,5,1
MINOR,6,1
DEAF,7,1
WORLD,8,1
SMOKE,9,1
JUMP,10,1
SHOES,11,1
SOUTH,12,1
DEVIL,13,1
THIEF,14,1
CAMP,15,1
BELOW,16,1
PRESENT,17,1
POUND,18,1
SWEET,19,1
KISS,20,1
STARS,21,1
HOOP,22,1
ROAD,23,1
PICTURE,24,1
DUSK,25,1
SMILE,26,1
WHEAT,27,1
FROG,28,1
STOMACH,29,1
GEEK,30,1
LAND,31,1
TRASH,32,1
BLACK,33,1
LAKE,34,1
BRIDE,35,1
SORRY,36,1
GHOST,37,1
KILL,38,1
TIGHT,39,1
LEARN,40,1
HOTEL,41,1
NOISE,42,1
WAITER,1,2
HUNGER,2,2
SOAP,3,2
KIDNAP,4,2
THREAD,5,2
WILD,6,2
MIDDLE,7,2
VERB,8,2
TOES,9,2
NEWS,10,2
CHAIN,11,2
FIRST,12,2
ARGUE,13,2
BRANCH,14,2
BUTTER,15,2
PURPLE,16,2
WINTER,17,2
BORROW,18,2
SPIDER,19,2
CLUE,20,2
LOOK,21,2
READ,22,2
STATES,23,2
CANDLE,24,2
SUPPER,25,2
ALIVE,26,2
MOTHER,27,2
NAVY,28,2
PAIN,29,2
SEEK,30,2
INHALE,31,2
NOSE,32,2
TENNIS,33,2
SQUARE,34,2
TOUR,35,2
LESS,36,2
BALLET,37,2
THIRST,38,2
BUCKET,39,2
TEST,40,2
SLOW,41,2
MOST,42,2
CANCER,1,3
LEAVES,2,3
THROW,3,3
FINGER,4,3
TEETH,5,3
PEPPER,6,3
BEHIND,7,3
YOURS,8,3
GRASS,9,3
WHERE,10,3
SHORT,11,3
ROCK,12,3
TIGER,13,3
WHOLE,14,3
LEMON,15,3
GIRLS,16,3
CLOSE,17,3
SPOON,18,3
ANIMAL,19,3
FENCE,20,3
ENTER,21,3
QUEEN,22,3
EARLY,23,3
HORSE,24,3
CLOCK,25,3
WORST,26,3
UNCLE,27,3
MINUS,28,3
DOLLAR,29,3
SHARK,30,3
QUART,31,3
SHOVE,32,3
BEFORE,33,3
CORAL,34,3
PHONE,35,3
FOUND,36,3
MEAN,37,3
OFFICE,38,3
PLANT,39,3
MINUTE,40,3
THERE,41,3
MUSCLE,42,3
BEACH,1,4
SHEETS,2,4
STAIRS,3,4
NUMBER,4,4
GLORY,5,4
PICKLE,6,4
MONEY,7,4
CHEESE,8,4
BIRD,9,4
STOP,10,4
WEIGHT,11,4
YELLOW,12,4
HORN,13,4
CLAM,14,4
SELLER,15,4
FRIGHT,16,4
FLOWER,17,4
NICKEL,18,4
JAIL,19,4
ORANGE,20,4
WEST,21,4
TWELVE,22,4
SONG,23,4
DAGGER,24,4
RIGHT,25,4
EGGS,26,4
STORY,27,4
GROSS,28,4
CHANGE,29,4
NEPHEW,30,4
BOMB,31,4
GUITAR,32,4
CRACKER,33,4
LENGTH,34,4
CHAIR,35,4
OUTTAKE,36,4
DREAM,37,4
SMOOTH,38,4
STREAM,39,4
FISH,40,4
WORK,41,4
LAWYER,42,4
