"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"UNCLEAR",2024.51,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"COPY",1416.31,"GEEK","Unrelated",49.985,2,1,2,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"ENGLISH",2598.66,"OVEN","Identical",39.285,3,1,5,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"SMALL",1566.795,"DOZE","Related",49.525,4,1,6,"Studied",NA,"SLEEP"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"SOFT",1549.86,"FINISH","Identical",49.325,5,1,39,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"HELLO",1790.87,"SPICE","Identical",49.635,6,1,7,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"MAD",1234.615,"HAUL","Related",50.145,7,1,16,"Studied",NA,"CARRY"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"MAID",982.785,"BOUNCE","Related",49.105,8,1,17,"Studied",NA,"BALL "
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"CARRY",1350.02,"MONKEY","Identical",51.2,9,1,26,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"LETTER",1300.135,"CASTLE","Identical",50.185,10,1,40,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"SPICE",1201.13,"DENIM","Related",49.61,11,1,33,"Studied","Identical","JEANS"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"CAKE",951.405,"ALLERGY","Related",49.21,12,1,36,"Studied",NA,"SNEEZE"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"WANT",1316.32,"BLAZE","Related",56.665,13,1,42,"Studied",NA,"FIRE"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"PAPER",1141.755,"FRONT","Identical",50.32,14,1,15,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"ITCH",1334.255,"KILL","Unrelated",49.465,15,1,27,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"FRONT",2515.96,"DEVIL","Unrelated",50.63,16,1,11,"Studied","Identical",NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"TIRED",2385.66,"ALLOW","Identical",50.08,17,1,21,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"SLEEPY",1965.26,"PICTURE","Unrelated",50.755,18,1,NA,NA,NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"NEED",3982.85,"CAUSE","Related",50.17,19,1,NA,NA,NA,"EFFECT"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"OVEN",5525.13,"MEDIUM","Related",49.44,20,1,10,"Studied","Identical","LARGE"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"JEANS",6091.915,"STOMACH","Unrelated",50,21,1,9,"Studied",NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"FRAME",4384.195,"WATER","Identical",49.645,22,1,NA,NA,NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"MONEY",6099.695,"MINIMUM","Identical",49.18,23,1,NA,NA,NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"COLONY",3542.775,"TELLER","Related",50.185,24,1,NA,NA,NA,"BANK"
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"CALM",3132.915,"GLASSES","Identical",48.87,25,1,NA,NA,NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.64,"SMILE","Unrelated",49.625,26,1,NA,NA,NA,NA
"NJ",1,"2020-07-27_13h52.47.235","S2.1ConstantTotalFinal","2020.1.3",60,"MAID",5350.355,"SURE","Identical",49.305,27,1,17,"Studied",NA,NA
