RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
SPIDER,z,2.16845,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
COLLECT,z,1.20641,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
DEVIL,z,1.018265,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
MOVE,slash,1.513975,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
NINE,z,0.853255,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
DISAGREE,z,0.83777,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
FIND,z,2.421125,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
NECK,z,1.141915,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
ANNOY,z,0.77974,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SONG,z,0.75982,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
PIECE,z,0.8143,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
THIEF,slash,1.95623,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SICK,z,2.21889,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
INHALE,z,0.912745,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SING,slash,1.057675,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
FAKE,z,0.992605,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SMILE,z,1.764995,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
PROBLEM,slash,1.253395,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
STARS,z,1.12676,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SMALL,slash,2.735675,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
KNIFE,slash,1.51987,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
BOSS,z,0.838605,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
STAIRS,slash,2.056425,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SHIRT,z,1.60194,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
MINUTE,z,1.15831,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
QUART,z,0.823075,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
HORSE,z,2.46533,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
NIGHTS,z,1.498775,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SNEEZE,slash,0.949375,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
LAKE,,,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
KISS,z,1.118875,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
RENT,slash,0.85316,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
NOSE,z,1.45022,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
PLANE ,z,1.14974,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
TRAIN,z,1.22119,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
SOAP,z,0.93298,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
BEHIND,z,0.800725,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
WHOLE,z,1.06902,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
BREAD,slash,0.670125,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
BOMB,z,1.036355,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
CORAL,z,0.86075,SH2,1,2020-10-29_15h54.35.696,DelayedExp,2020.1.3,60
