Participant,Prime,Prime_Duration,rt,Response
GM,EFFIGY,49.69000001,4750.69,XXXXX
GM,RESUME,48.26500011,2918.82,XXXXX
GM,HOSTEL,50.18999998,7997.81,XXXXX
GM,TRAITOR,50.91500003,8001.23,XXXXX
GM,UNEASY,50.33999996,7997.73,XXXXX
GM,CHEAT,50.74999994,1951.705,XXXXX
GM,SHAVE,49.00500004,2682.865,SHARK
GM,ERUPT,49.45000005,1352.975,XXXXX
GM,FLAK,50.70000002,2900.125,XXXXX
GM,TRIVIA,49.37999998,4067.195,THROW
GM,MORAL,48.48999996,1431.325,XXXXX
GM,VODKA,49.62000006,8000.54,XXXXX
GM,FAUNA,47.24999995,7998.09,XXXXX
GM,SPUN,49.23999996,8000.795,XXXXX
GM,PIAZZA,49.25500008,8002.12,PIZZA
GM,REACTOR,50.67000003,8001.1,XXXXX
GM,VOID,49.3849999,7998.615,XXXXX
GM,WIND,49.66500006,8000.66,XXXXX
GM,SPUNK,49.77500008,3234.76,SLAP
GM,STARK,50.4350001,2101.735,XXXXX
GM,FOREST,49.78,7988.165,TEXT
GM,LEND,49.18499989,3147.835,TEST
GM,SUIT,49.85499999,8001.105,XXXXX
GM,TOTALLY,49.39000006,4665.52,ONLY
GM,SNAP,50.95499998,1384.115,XXXXX
GM,MEET,49.17999997,4652.87,XXXXX
GM,DAMAGE,49.16500009,3368.405,ANIMAL
GM,CLAW,50.15999998,3748.355,CLAM
GM,KEEP,49.89000002,8000.76,XXXXX
GM,OPTION,50.20000006,5297.41,XXXXX
GM,SPAN,50.30500004,7997.61,XXXXX
GM,MIDLAND,51.20999995,7992.655,XXXXX
GM,CEASE,48.65999997,1565.975,XXXXX
GM,MUZZLE,49.78500004,3800.865,MUSCLE
GM,LYNX,50.12000003,1133.48,XXXXX
GM,CHEER,47.06999997,3183.22,SHEETS
GM,PEEP,50.01999997,1049.36,XXXXX
GM,PULL,49.21500001,3405.135,PUPIL
GM,CORNER,50.76000001,1214.74,XXXXX
GM,FREAK,49.21500001,882.475,XXXXX
