participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,SHEEP ,3882.685,firstword,firstword,,1,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,DOCTOR,8000.165,PEDAL,Related,52.0250001,2,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,MONEY,1715.98,FAKE,Identical,51.48500006,3,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,SILK,1266.615,CHEESE,Unrelated,49.99500001,4,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,HEAD,1584.795,YELLOW,Unrelated,37.77500009,5,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.64,LEGS,Related,36.22499993,6,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,BREAD,8001.025,SHIFT,Related,36.97500005,7,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.75,EGGS,Unrelated,48.99499996,8,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.625,TIMBER,Related,49.95999997,9,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.78,ESSAY,Related,48.80499991,10,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.39,POLICY,Related,50.54999993,11,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.96,LAWYER,Unrelated,49.83000003,12,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,ROAD,8000.15,NEPHEW,Unrelated,47.98000003,13,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,LIGHT,8000.185,AGAIN,Related,50.085,14,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.485,GUITAR,Unrelated,48.695,15,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,    ,3933.85,CRACKER,Unrelated,49.59499999,16,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,SILK,6401.46,SHIRT,Identical,49.09999995,17,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,GRAVE,3283.7,MIND,Related,49.22999989,18,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8003.625,PICKLE,Unrelated,48.65500005,19,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,DOCTOR,2632.675,DUMB,Related,48.82999999,20,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.985,TOPIC,Related,50.70999998,21,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.14,UNDER,Identical,48.10500005,22,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,2311.32,RIGHT,Unrelated,50.32499996,23,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,281.81,GUILT,Identical,49.72499993,24,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,367.755,SHEETS,Unrelated,50.51500001,25,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.295,ROSE,Identical,51.01499998,26,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8004.39,TENSION,Related,49.86000003,27,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.71,KNIT,Identical,49.39000006,28,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7999.62,PRIM,Related,48.19500004,29,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,DEATH,2767.93,CENT,Related,49.84500003,30,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,CAR,683.1,CLASS,Identical,50.26500009,31,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,5183.64,SMOOTH,Unrelated,50.15500006,32,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,132.7600001,STEAL,Identical,49.55,33,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,100.705,GALLON,Related,49.18999993,34,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,268.58,CAVITY,Related,49.33499999,35,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,299.79,INFANT,Related,50.49000005,36,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,315.68,JAIL,Unrelated,49.89000002,37,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,412.94,SICKLE,Related,48.93499997,38,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,QUILT,2234.075,SPOTS,Identical,49.31000003,39,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,450.89,TOUCH,Identical,49.78,40,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,4567.695,SELF,Identical,49.86999999,41,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8002.355,CLIMB,Identical,48.79499995,42,1
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,ALLOW,1374.96,firstword,firstword,,1,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,JEANS,984.39,CERTAIN,Related,50.69499998,2,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,CARRY,1494.185,ALLERGY,Related,49.58499991,3,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,MONKEY,1284.615,FIRE,Identical,49.56000007,4,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,FIRE,1517.545,SATIN,Related,49.32500003,5,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,SPICE,1100.585,TWICE,Related,49.19000005,6,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,BANK,1149.555,BELOW,Unrelated,50.26499997,7,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,NINE,1833.57,BAKE,Related,50.70999998,8,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8001.06,VAGUE,Related,49.93999994,9,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,PENCIL,4166.45,HELLO,Identical,51.2150001,10,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8002.38,STARS,Unrelated,50.24000001,11,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8395.965,SMILE,Unrelated,50.025,12,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.205,WATER,Identical,49.56499999,13,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,WW,1750.265,FIVE,Unrelated,49.37500006,14,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,WATER,2000.255,BOUNCE,Related,49.60499995,15,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7997.02,SMALL,Identical,49.79000008,16,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,EAD,566.095,LENS,Related,49.37499994,17,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,BREAD,2832.89,WHEAT,Unrelated,34.03500002,18,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7998.43,SERVANT,Related,46.89,19,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,8000.53,CARBON,Related,49.12500002,20,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,6783.765,LARGE,Identical,49.78499992,21,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,934.275,TIRED,Identical,49.14000002,22,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,7998.665,MANAGER,Related,51.08,23,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,2552.68,LETTER,Identical,49.40499994,24,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,317.3,DIGNITY,Related,50.88500003,25,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,317.6800001,DESIRE,Related,50.9700001,26,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,ENGLISH,2932.935,ENGLISH,Identical,50.04,27,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,599.94,SOFT,Identical,48.86500002,28,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,2632.67,PAPER,Identical,51.22999998,29,2
CB,1,2020-09-22_13h56.31.898,S2.4ConstantTotalFinal,2020.1.3,60,XXXXX,582.555,PRESENT,Unrelated,48.91499993,30,2
