RecalledWord,StudyPosition,Block
BIKE,1,1
KNIT,2,1
CELL,3,1
GRAVE,4,1
TOWN,5,1
STUPID,6,1
SKIN,7,1
REPEAT,8,1
DOCTOR,9,1
PENNY,10,1
MATH,11,1
BREAD,12,1
RULE,13,1
CLIMB,14,1
GRAND,15,1
UNDER,16,1
MILK,17,1
STEAL,18,1
MOVE,19,1
LIGHT,20,1
SELF,21,1
CLASS,22,1
EXPLODE,23,1
NIGHTS,24,1
TOUCH,25,1
WRITE,26,1
STING,27,1
STRESS,28,1
ROSE,29,1
GUILT,30,1
BABY,31,1
BRAIN,32,1
PROPER,33,1
WOOD,34,1
SHEEP,35,1
HEAD,36,1
SPOTS,37,1
SUBJECT,38,1
TOOTH,39,1
SHIRT,40,1
FAKE,41,1
ARMS,42,1
SMART,1,2
SILK,2,2
PAPER,3,2
EFFECT,4,2
NINE,5,2
BOSS,6,2
BALL ,7,2
SLEEP,8,2
HELLO,9,2
MONKEY,10,2
PLAN,11,2
FIRE,12,2
TIRED,13,2
MAID,14,2
CASTLE,15,2
UNCLEAR,16,2
SNEEZE,17,2
OVEN,18,2
GLASSES,19,2
JEANS,20,2
WANT,21,2
CAKE,22,2
ONCE,23,2
FRONT,24,2
ITCH,25,2
LETTER,26,2
COPY,27,2
PRIDE,28,2
BANK,29,2
SOFT,30,2
PENCIL,31,2
MINIMUM,32,2
SURE,33,2
FINISH,34,2
SMALL,35,2
MAD,36,2
CARRY,37,2
ALLOW,38,2
SPICE,39,2
ENGLISH,40,2
LARGE,41,2
WATER,42,2
HAPPY,1,3
PROBLEM,2,3
BREAK,3,3
SOUR,4,3
STICKY,5,3
LOSE,6,3
CHURCH,7,3
FIND,8,3
COLLECT,9,3
SHIP,10,3
TREE,11,3
STRANGE,12,3
LAUGH,13,3
BOARD,14,3
DESERT,15,3
LOVE,16,3
SICK,17,3
MUSIC ,18,3
MAGIC,19,3
TALK,20,3
GAME,21,3
ROOF,22,3
SWORD,23,3
LETTUCE,24,3
TAKE,25,3
CLEAR,26,3
VOLCANO,27,3
HEAR,28,3
DRESS,29,3
CHOOSE,30,3
STORE,31,3
MAYBE,32,3
YEAR,33,3
NONE,34,3
JACKET,35,3
FOOD,36,3
SING,37,3
BELL,38,3
HAIR,39,3
SMELL,40,3
WARM,41,3
STREET,42,3
NECK,1,4
EXACT,2,4
BUSH,3,4
VOTE,4,4
THIN,5,4
QUIET,6,4
PURPOSE,7,4
DRUGS,8,4
DISAGREE,9,4
ANNOY,10,4
PACKAGE,11,4
TRAILER,12,4
DRAW,13,4
YOUNG,14,4
MARRY,15,4
CHILD,16,4
TOOL,17,4
WRONG,18,4
EXCUSE,19,4
SHALLOW,20,4
SHERIFF,21,4
MANY,22,4
STAMP,23,4
PLANE ,24,4
SPIT,25,4
SLIDE,26,4
CARD,27,4
RENT,28,4
SILVER,29,4
SCISSORS,30,4
POTATO,31,4
CLOWN,32,4
REAL,33,4
KNIFE,34,4
SAME,35,4
PIECE,36,4
DEATH,37,4
THANKS,38,4
TOCK,39,4
RAIN,40,4
STRIPE,41,4
HATE,42,4
