RecalledWord,StudyPosition,Block
TOUR,1,1
INHALE,2,1
STATES,3,1
WILD,4,1
BUTTER,5,1
NEWS,6,1
LOOK,7,1
FIRST,8,1
CHAIN,9,1
PAIN,10,1
WINTER,11,1
BRANCH,12,1
READ,13,1
KIDNAP,14,1
SQUARE,15,1
BUCKET,16,1
SEEK,17,1
THREAD,18,1
BORROW,19,1
TOES,20,1
VERB,21,1
THIRST,22,1
ALIVE,23,1
WAITER,24,1
BALLET,25,1
NOSE,26,1
SLOW,27,1
TEST,28,1
MIDDLE,29,1
TENNIS,30,1
MOST,31,1
ARGUE,32,1
PURPLE,33,1
SOAP,34,1
SPIDER,35,1
MOTHER,36,1
HUNGER,37,1
CANDLE,38,1
LESS,39,1
SUPPER,40,1
NAVY,41,1
CLUE,42,1
PEPPER,1,2
MINUS,2,2
SPOON,3,2
FOUND,4,2
ENTER,5,2
CORAL,6,2
HORSE,7,2
GIRLS,8,2
CLOSE,9,2
WORST,10,2
CLOCK,11,2
PHONE,12,2
CANCER,13,2
TIGER,14,2
ROCK,15,2
PLANT,16,2
SHORT,17,2
EARLY,18,2
SHOVE,19,2
WHOLE,20,2
THERE,21,2
BEHIND,22,2
QUART,23,2
LEMON,24,2
MEAN,25,2
ANIMAL,26,2
DOLLAR,27,2
YOURS,28,2
WHERE,29,2
SHARK,30,2
FENCE,31,2
QUEEN,32,2
THROW,33,2
MINUTE,34,2
BEFORE,35,2
OFFICE,36,2
FINGER,37,2
MUSCLE,38,2
UNCLE,39,2
GRASS,40,2
LEAVES,41,2
TEETH,42,2
STREAM,1,3
FRIGHT,2,3
DAGGER,3,3
BEACH,4,3
OUTTAKE,5,3
ORANGE,6,3
MONEY,7,3
WEIGHT,8,3
LENGTH,9,3
FISH,10,3
CHEESE,11,3
WEST,12,3
CRACKER,13,3
EGGS,14,3
LAWYER,15,3
NUMBER,16,3
DREAM,17,3
BOMB,18,3
JAIL,19,3
BIRD,20,3
NEPHEW,21,3
SELLER,22,3
WORK,23,3
STOP,24,3
PICKLE,25,3
SONG,26,3
YELLOW,27,3
GLORY,28,3
CHAIR,29,3
GUITAR,30,3
CLAM,31,3
STORY,32,3
SHEETS,33,3
RIGHT,34,3
FLOWER,35,3
NICKEL,36,3
HORN,37,3
STAIRS,38,3
GROSS,39,3
SMOOTH,40,3
CHANGE,41,3
TWELVE,42,3
DUSK,1,4
KISS,2,4
TIGHT,3,4
LEARN,4,4
KILL,5,4
LAKE,6,4
BRIDE,7,4
POUND,8,4
FROG,9,4
HOTEL,10,4
SMILE,11,4
BELOW,12,4
CAMP,13,4
SHOES,14,4
MINOR,15,4
HOOP,16,4
SMOKE,17,4
BLACK,18,4
SORRY,19,4
ROAD,20,4
GHOST,21,4
SOUTH,22,4
STARS,23,4
NOISE,24,4
TRAIN,25,4
JUMP,26,4
PICTURE,27,4
PRESENT,28,4
TRASH,29,4
DIRT,30,4
GEEK,31,4
SWEET,32,4
DOOR,33,4
LAND,34,4
FIVE,35,4
DEVIL,36,4
WHEAT,37,4
THIEF,38,4
SWAMP,39,4
DEAF,40,4
STOMACH,41,4
WORLD,42,4
