"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"HAIR","z",2.733125,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"STREAM","slash",0.70101,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",36,2,NA,"Unrelated","MATH",NA,NA,"16","48","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"SICK","z",0.76726,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"GUITAR","slash",0.87766,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",6,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"FIVE","z",0.69598,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",30,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"ITCH","z",1.245125,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ANNOY","z",0.764115,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHEEP","z",0.72225,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"CARRY","z",0.597655,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"LESS","z",0.653175,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",29,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"THIRST","slash",0.62851,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",17,4,NA,"Unrelated","COLLECT",NA,NA,"2",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","Unprimed",NA
"LOOK","z",1.16145,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",10,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"WRITE","z",0.74637,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"FOOD","slash",1.072655,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"QUART","z",0.936475,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",15,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"TREE","slash",0.73284,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SILK","z",0.754315,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"DOOR","z",1.973135,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",9,3,NA,NA,NA,NA,"HINGE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"NECK","z",0.597595,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"VOLCANO","z",0.611745,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"SMELL","z",0.78065,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"NAVY","z",0.602095,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",3,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SURE","z",0.633485,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"GLORY","slash",0.73704,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",3,2,NA,NA,NA,NA,"HOPE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SHOVE","slash",0.872855,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",5,1,NA,NA,NA,NA,"PUSH",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"BOMB","z",0.626165,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",42,2,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"CRACKER","slash",1.628655,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",32,2,NA,"Related","INTAKE","OUTTAKE","SALTINE","7",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"TIRED","z",1.089475,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"NOSE","z",0.649405,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,"Studied",16,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"STICKY","z",0.81875,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BANK","z",1.873405,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ALLOW","slash",0.813005,"BH",1,"2020-10-08_15h11.02.707","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
