RecalledWord,StudyPosition,Block
EXACT,1,1
HATE,2,1
PURPOSE,3,1
PACKAGE,4,1
PLANE ,5,1
SCISSORS,6,1
YOUNG,7,1
TOCK,8,1
MARRY,9,1
EXCUSE,10,1
MANY,11,1
TOOL,12,1
CLOWN,13,1
VOTE,14,1
SHERIFF,15,1
TRAILER,16,1
THIN,17,1
ANNOY,18,1
NECK,19,1
DRAW,20,1
STAMP,21,1
QUIET,22,1
RENT,23,1
SLIDE,24,1
DEATH,25,1
SPIT,26,1
SILVER,27,1
DRUGS,28,1
KNIFE,29,1
POTATO,30,1
CHILD,31,1
WRONG,32,1
RAIN,33,1
REAL,34,1
SAME,35,1
CARD,36,1
BUSH,37,1
PIECE,38,1
SHALLOW,39,1
STRIPE,40,1
DISAGREE,41,1
THANKS,42,1
LIGHT,1,2
ROSE,2,2
GUILT,3,2
RULE,4,2
STRESS,5,2
TOUCH,6,2
CLASS,7,2
EXPLODE,8,2
SHEEP,9,2
KNIT,10,2
TOWN,11,2
BREAD,12,2
TOOTH,13,2
UNDER,14,2
SUBJECT,15,2
ARMS,16,2
STEAL,17,2
BABY,18,2
BRAIN,19,2
GRAVE,20,2
REPEAT,21,2
CELL,22,2
SELF,23,2
SHIRT,24,2
CLIMB,25,2
STUPID,26,2
PROPER,27,2
MATH,28,2
DOCTOR,29,2
SKIN,30,2
MOVE,31,2
BIKE,32,2
PENNY,33,2
SPOTS,34,2
WRITE,35,2
MILK,36,2
FAKE,37,2
NIGHTS,38,2
WOOD,39,2
STING,40,2
HEAD,41,2
GRAND,42,2
EFFECT,1,3
SLEEP,2,3
LETTER,3,3
ALLOW,4,3
COPY,5,3
SMALL,6,3
SURE,7,3
PRIDE,8,3
LARGE,9,3
MAID,10,3
FINISH,11,3
MAD,12,3
SPICE,13,3
JEANS,14,3
FRONT,15,3
BANK,16,3
ENGLISH,17,3
CAKE,18,3
PAPER,19,3
OVEN,20,3
WANT,21,3
SMART,22,3
ITCH,23,3
SNEEZE,24,3
GLASSES,25,3
MINIMUM,26,3
CASTLE,27,3
BALL ,28,3
HELLO,29,3
PENCIL,30,3
WATER,31,3
ONCE,32,3
MONKEY,33,3
SOFT,34,3
SILK,35,3
TIRED,36,3
FIRE,37,3
PLAN,38,3
UNCLEAR,39,3
CARRY,40,3
BOSS,41,3
NINE,42,3
TREE,1,4
HAPPY,2,4
TAKE,3,4
FIND,4,4
DRESS,5,4
ROOF,6,4
TALK,7,4
LOVE,8,4
LETTUCE,9,4
SOUR,10,4
MUSIC ,11,4
YEAR,12,4
HAIR,13,4
HEAR,14,4
JACKET,15,4
NONE,16,4
MAYBE,17,4
CHURCH,18,4
VOLCANO,19,4
STICKY,20,4
SHIP,21,4
BELL,22,4
WARM,23,4
PROBLEM,24,4
SICK,25,4
SMELL,26,4
STREET,27,4
STORE,28,4
MAGIC,29,4
CHOOSE,30,4
STRANGE,31,4
SWORD,32,4
BOARD,33,4
LAUGH,34,4
BREAK,35,4
GAME,36,4
DESERT,37,4
SING,38,4
FOOD,39,4
CLEAR,40,4
COLLECT,41,4
LOSE,42,4
