DelayedWord,DelayedRT
QUEEN,8000.29
STOMACH,7999.365
SOUTH,8000.605
KILL,8000.205
STICK,8000.105
BLACK,7999.45
MONARCHY,8000.72
MOTHER,7988.365
PHONE,7999.25
STOP,8000.66
,8001.805
,7998.79
,7999.295
,8001.33
,8000.66
,8000.585
,8002.01
WEIGHT,8000.645
LAWYER,8000.92
,7998.805
GROSS,7999.18
,7999.25
,8000.69
,8000.7
,8000.745
,8003.195
,8000.115
,8001.795
,7999.11
,8001.955
,8000.67
,8000.575
,8002.585
,8000.655
,8000.435
,8000.675
,8001.07
,8000.8
,7998.845
,8003.33
,7999.39
,8000.555
,8000.705
,8000.685
,7999.115
,8000.635
,8012.275
,8000.875
,7998.695
,8001.815
,7999.44
,7999.16
,8000.75
,8000.345
,8001.865
,8001.025
,8001.715
,8004.825
,8003.625
,7998.99
,8002.19
,8000.93
,7997.72
,8002.72
,7998.92
,7999.06
,7998.18
,8002.45
,8000.58
,6624.83
