DelayedWord,DelayedRT
MONEY,1718.145
LOVE,834.94
DEATH,1135.08
HATE,1551.38
TREE,1664.555
SILVER,5744.285
,7992.49
PURPOSE,5860.44
MONKEY,3229.46
BALL,4824.155
SHIRT,7875.825
GREEN,5800.74
NINE,1131.735
,7991.84
CHURCH,3262.93
,7991.8
,7991.71
,7992.285
,7993.015
LAUGH,5494.725
,7992.22
BALL,3762.59
,7991.655
CAR,5061.29
,7991.82
,7992.19
,7991.905
,7994.1
,7991.87
GLASS,7992.305
GLASSES,1764.91
,7992.2
FIRE,914.755
,7992.525
,7992.255
SING,5494.09
,7991.53
,7991.73
,7992.09
,7992.61
,7991.605
,7991.66
,6808.97
,2147.375
,316.4
,215.9150001
,7991.71
CAR,7376.06
,7991.82
,7992.175
LIFE,1997.23
NONE,1514.27
,7991.765
,7991.9
,7992.575
,7992.695
,7991.945
LOVE,8003.055
,7992.065
,8002.815
,7991.505
,7991.645
,7991.995
,7992.2
,7992.07
,7991.69
,7992.78
,7991.545
,7991.93
,7992.225
,7991.92
,7991.875
,7992.365
,7991.41
,7991.405
,7991.715
,7991.605
,7991.985
,7991.855
,7991.65
,7991.8
,7991.935
,7991.505
,7193.68
